"Longitude","Latitude","Season_code_1","Season_code_2","Season_code_3","CULEX_ERRATICUS","CULEX_PIPIENS","CULEX_PIPIENS_RESTUANS","CULEX_RESTUANS","CULEX_SALINARIUS","CULEX_TARSALIS","CULEX_TERRITANS","Sunrise","Sunset","Tmin2","Tavg","Depart","Heat","DewPoint","TrapClusterNum_7","TrapClusterNum_9","TrapClusterNum_1","TrapClusterNum_5","TrapClusterNum_8","TrapClusterNum_6","TrapClusterNum_2","TrapClusterNum_10","TrapClusterNum_4","TrapClusterNum_3","Month_6","Month_8","Month_9","Month_10","Month_7","Month_5","ParasiticIn","Influenza","Tmax2","Tavg2","Heat2","Tmax","Tmin","Cool","StnPressure2","WetBulb2","FG2","BR2","TS","TSRA","TS2","TSRA2","HZ","RA","AvgSpeed2","AvgSpeed","ResultSpeed","RA45","RA45_2","pre45_1_2","pre45_1","PrecipTotal"
-87.763416,41.801498,0,1,0,0,0,108,22,0,0,1,442,1915,74,44,23,1,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.25,0.57,86,45,1,86,71,15,29.34,41,0,1,0,0,0,1,0,0,5.6,5.9,4.3,14,12,1,1,0.7
-87.726737,41.911824,0,0,1,0,14,0,0,0,0,0,528,1809,63,37,25,1,59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.26,0.58,83,38,1,82,62,8,29.34,33,0,0,0,0,0,0,0,1,9.8,9.4,7,10,9,0,0,0
-87.642984,41.803423,0,1,0,0,17,16,0,0,0,0,509,1840,69,40,22,1,67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,40,1,80,69,11,29.16,38,0,1,0,1,1,1,0,1,7.3,7.1,5.8,19,14,1,1,0.24
-87.745602,41.759346,0,0,1,0,3,16,0,0,0,0,528,1809,46,22,16,29,42,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.29,0.67,66,21,30,67,46,1,29.46,19,0,0,0,0,0,0,0,0,6,5.6,1.8,19,13,1,1,0
-87.64997,41.723195,0,1,0,0,0,4,4,0,0,0,452,1903,69,37,1,1,56,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.26,0.58,79,39,1,78,65,8,29.33,31,0,0,0,0,0,0,0,0,10.8,9.3,8.6,11,15,0,1,0
-87.890615,41.974689,0,1,0,0,16,59,42,0,0,0,449,1907,70,41,21,1,68,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,0.57,84,42,1,83,69,12,29.26,40,0,0,0,0,0,0,0,1,6,5.5,4,11,9,0,1,0
-87.812827,41.981964,0,1,0,0,27,38,0,0,0,0,459,1854,72,41,22,1,67,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
-87.778927,41.776156,0,1,0,0,0,20,8,0,0,0,452,1903,69,37,1,1,56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,79,39,1,78,65,8,29.33,31,0,0,0,0,0,0,0,0,10.8,9.3,8.6,11,15,0,1,0
-87.800991,41.95469,0,0,1,0,6,2,0,0,0,0,528,1809,46,22,16,29,42,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.29,0.67,66,21,30,67,46,1,29.46,19,0,0,0,0,0,0,0,0,6,5.6,1.8,19,13,1,1,0
-87.890615,41.974689,0,0,1,0,238,242,5,0,0,0,528,1809,63,37,25,1,59,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.26,0.58,83,38,1,82,62,8,29.34,33,0,0,0,0,0,0,0,1,9.8,9.4,7,10,9,0,0,0
-87.599862,41.673408,0,1,0,0,4,76,16,0,0,0,452,1903,69,37,1,1,56,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,79,39,1,78,65,8,29.33,31,0,0,0,0,0,0,0,0,10.8,9.3,8.6,11,15,0,1,0
-87.599862,41.673408,0,1,0,0,4,76,16,0,0,0,452,1903,69,37,1,1,56,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,79,39,1,78,65,8,29.33,31,0,0,0,0,0,0,0,0,10.8,9.3,8.6,11,15,0,1,0
-87.777921,42.008314,0,1,0,0,12,38,0,0,0,0,459,1854,72,41,22,1,67,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
-87.787992,41.970248,0,1,0,0,23,22,0,0,0,0,505,1845,69,43,25,1,70,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.60088,41.773215,0,1,0,0,10,12,3,0,0,0,509,1840,69,40,22,1,67,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,40,1,80,69,11,29.16,38,0,1,0,1,1,1,0,1,7.3,7.1,5.8,19,14,1,1,0.24
-87.726737,41.911824,0,1,0,0,0,19,0,0,0,0,514,1832,69,43,26,1,64,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.26,0.58,87,43,1,89,66,14,29.36,38,1,1,0,0,0,0,1,0,4.6,4.7,3.9,12,10,0,0,0
-87.531635,41.686398,0,1,0,0,12,22,0,0,0,2,506,1843,70,45,27,1,71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,90,45,1,90,69,16,29.29,42,0,1,1,1,0,1,0,1,8.4,9.5,5.3,18,14,1,1,0.37
-87.666901,41.868077,0,1,0,0,7,7,0,0,0,1,505,1845,69,43,25,1,70,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.649642,41.732984,0,1,0,0,0,27,44,0,0,0,427,1928,60,36,10,1,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.26,0.58,82,36,1,83,58,7,29.44,31,0,0,0,0,0,0,0,0,5.4,4.8,4,16,19,0,1,0
-87.536497,41.702724,0,1,0,0,88,378,43,0,0,1,445,1911,69,46,26,1,62,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,91,45,1,92,69,17,29.34,39,0,0,0,0,0,0,1,0,3.7,4.1,3.5,12,13,0,1,0
-87.725057,41.951866,0,0,1,0,16,16,1,0,0,0,522,1819,62,37,23,1,58,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.26,0.58,85,39,1,86,57,8,29.44,32,0,0,0,0,0,0,0,0,6,6,4.7,11,11,0,0,0
-87.805059,41.973845,0,0,1,0,0,33,0,0,0,0,522,1819,62,37,23,1,58,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.26,0.58,85,39,1,86,57,8,29.44,32,0,0,0,0,0,0,0,0,6,6,4.7,11,11,0,0,0
-87.666014,41.720848,0,1,0,0,28,7,0,0,0,1,506,1843,70,45,27,1,71,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.29,0.67,90,45,1,90,69,16,29.29,42,0,1,1,1,0,1,0,1,8.4,9.5,5.3,18,14,1,1,0.37
-87.757639,41.964242,0,0,1,0,0,43,0,0,0,0,540,1748,48,20,14,3,44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.25,0.57,62,20,3,62,48,1,29.38,20,0,0,0,0,0,0,0,0,6.4,7,5.9,13,13,0,1,0
-87.716788,41.89923,0,0,1,0,45,24,0,0,0,0,522,1819,62,37,23,1,58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.26,0.58,85,39,1,86,57,8,29.44,32,0,0,0,0,0,0,0,0,6,6,4.7,11,11,0,0,0
-87.757639,41.964242,0,1,0,0,18,35,8,0,0,0,445,1911,61,36,10,1,57,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.26,0.58,82,37,1,81,61,7,29.29,31,0,0,0,0,0,0,0,0,7.1,7.8,7.6,11,14,0,1,0
-87.776385,41.942114,0,1,0,0,12,5,0,0,0,0,509,1840,69,40,22,1,67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,40,1,80,69,11,29.16,38,0,1,0,1,1,1,0,1,7.3,7.1,5.8,19,14,1,1,0.24
-87.666066,41.98728,0,1,0,0,0,39,11,0,0,0,514,1832,69,43,26,1,64,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,87,43,1,89,66,14,29.36,38,1,1,0,0,0,0,1,0,4.6,4.7,3.9,12,10,0,0,0
-87.890615,41.974689,0,0,1,0,37,43,0,0,0,0,543,1742,55,28,21,13,52,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.26,0.58,75,30,1,75,50,1,29.4,27,0,0,0,0,0,0,0,0,4.6,4.2,3.8,5,6,0,0,0
-87.649642,41.732984,0,1,0,0,12,60,0,0,0,0,514,1832,69,43,26,1,64,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.26,0.58,87,43,1,89,66,14,29.36,38,1,1,0,0,0,0,1,0,4.6,4.7,3.9,12,10,0,0,0
-87.716788,41.89923,0,0,1,0,45,24,0,0,0,0,522,1819,62,37,23,1,58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.26,0.58,85,39,1,86,57,8,29.44,32,0,0,0,0,0,0,0,0,6,6,4.7,11,11,0,0,0
-87.677737,41.836644,0,1,0,0,4,9,1,0,0,0,459,1854,72,41,22,1,67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
-87.536497,41.702724,0,1,0,0,421,399,0,0,0,2,513,1834,69,44,27,1,66,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,90,45,1,91,67,15,29.34,39,0,0,0,0,0,0,0,0,8.3,9.5,9,20,15,1,1,0
-87.778927,41.776156,0,1,0,0,0,20,8,0,0,0,452,1903,69,37,1,1,56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,79,39,1,78,65,8,29.33,31,0,0,0,0,0,0,0,0,10.8,9.3,8.6,11,15,0,1,0
-87.69181,41.963976,0,0,1,0,1,0,0,0,0,0,520,1822,67,41,26,1,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0.67,90,44,1,89,63,12,29.34,36,0,0,0,0,0,0,0,0,5,4.3,2.8,17,12,1,1,0
-87.689778,41.986921,0,1,0,0,17,3,2,0,0,0,514,1832,69,43,26,1,64,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,87,43,1,89,66,14,29.36,38,1,1,0,0,0,0,1,0,4.6,4.7,3.9,12,10,0,0,0
-87.757639,41.964242,0,1,0,0,23,0,0,0,0,0,506,1843,67,38,20,1,67,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.26,0.58,78,38,1,78,68,9,29.42,37,0,0,0,0,0,0,0,1,7,7,1.5,12,11,0,0,0.23
-87.666014,41.720848,0,1,0,0,0,38,0,0,0,0,419,1931,68,40,22,1,61,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.24,0.72,83,41,1,83,67,11,28.97,34,0,0,0,0,0,0,0,1,9.8,10.9,10.5,21,20,1,1,0
-87.703047,41.77166,0,1,0,0,0,127,27,0,0,0,452,1903,69,37,1,1,56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,79,39,1,78,65,8,29.33,31,0,0,0,0,0,0,0,0,10.8,9.3,8.6,11,15,0,1,0
-87.666014,41.720848,0,1,0,0,28,7,0,0,0,1,506,1843,70,45,27,1,71,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.29,0.67,90,45,1,90,69,16,29.29,42,0,1,1,1,0,1,0,1,8.4,9.5,5.3,18,14,1,1,0.37
-87.724608,41.662014,0,1,0,0,67,89,2,1,0,0,445,1911,69,46,26,1,62,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.29,0.67,91,45,1,92,69,17,29.34,39,0,0,0,0,0,0,1,0,3.7,4.1,3.5,12,13,0,1,0
-87.546587,41.740641,0,1,0,0,25,26,0,0,0,0,506,1843,70,45,27,1,71,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,90,45,1,90,69,16,29.29,42,0,1,1,1,0,1,0,1,8.4,9.5,5.3,18,14,1,1,0.37
-87.688267,41.903002,0,1,0,0,6,19,1,0,0,0,451,1904,73,47,27,1,73,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,92,48,1,91,72,18,29.11,45,0,0,0,0,0,0,0,1,8.8,9,6.2,11,10,0,1,1.31
-87.69181,41.963976,0,1,0,0,0,4,0,0,0,0,506,1843,67,38,20,1,67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,78,38,1,78,68,9,29.42,37,0,0,0,0,0,0,0,1,7,7,1.5,12,11,0,0,0.23
-87.742302,41.763733,0,0,1,0,31,0,0,0,0,0,522,1819,62,37,23,1,58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,85,39,1,86,57,8,29.44,32,0,0,0,0,0,0,0,0,6,6,4.7,11,11,0,0,0
-87.599862,41.673408,0,1,0,0,1554,61,0,0,0,0,506,1843,70,45,27,1,71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,90,45,1,90,69,16,29.29,42,0,1,1,1,0,1,0,1,8.4,9.5,5.3,18,14,1,1,0.37
-87.757639,41.964242,0,1,0,0,0,30,0,0,0,0,514,1832,69,43,26,1,64,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.26,0.58,87,43,1,89,66,14,29.36,38,1,1,0,0,0,0,1,0,4.6,4.7,3.9,12,10,0,0,0
-87.757639,41.964242,0,0,1,0,13,35,0,0,0,0,522,1819,62,37,23,1,58,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.26,0.58,85,39,1,86,57,8,29.44,32,0,0,0,0,0,0,0,0,6,6,4.7,11,11,0,0,0
-87.627096,41.776428,0,1,0,0,3,34,7,0,0,0,459,1854,57,30,15,1,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,74,31,1,75,55,1,29.47,27,0,0,0,0,0,0,0,0,5,4.9,4.2,11,12,0,0,0
-87.797127,41.990284,0,1,0,0,9,1,0,0,0,0,505,1845,69,43,25,1,70,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.582699,41.729669,0,1,0,0,2,4,0,0,0,0,513,1834,69,44,27,1,66,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,90,45,1,91,67,15,29.34,39,0,0,0,0,0,0,0,0,8.3,9.5,9,20,15,1,1,0
-87.679447,41.801179,0,1,0,0,4,3,1,0,0,0,506,1843,67,38,20,1,67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,78,38,1,78,68,9,29.42,37,0,0,0,0,0,0,0,1,7,7,1.5,12,11,0,0,0.23
-87.604498,41.644612,0,1,0,0,2,10,0,0,0,0,506,1843,70,45,27,1,71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,90,45,1,90,69,16,29.29,42,0,1,1,1,0,1,0,1,8.4,9.5,5.3,18,14,1,1,0.37
-87.676709,41.688324,0,0,1,0,13,2,0,0,0,0,521,1821,72,43,29,1,63,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.29,0.67,91,47,1,90,66,14,29.31,38,0,0,0,0,0,0,0,1,6.7,6.5,6.4,18,12,1,1,0
-87.585413,41.726465,0,1,0,0,712,362,1,0,0,0,446,1910,73,46,26,1,66,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,91,47,1,91,70,17,29.31,41,0,0,0,0,0,0,1,0,7.2,5.9,5.5,11,12,0,1,0
-87.666066,41.98728,0,1,0,0,63,17,0,0,0,0,506,1843,67,38,20,1,67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,78,38,1,78,68,9,29.42,37,0,0,0,0,0,0,0,1,7,7,1.5,12,11,0,0,0.23
-87.785288,41.923738,0,1,0,0,5,42,13,0,0,0,445,1911,61,36,10,1,57,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.26,0.58,82,37,1,81,61,7,29.29,31,0,0,0,0,0,0,0,0,7.1,7.8,7.6,11,14,0,1,0
-87.677512,41.731922,0,0,1,0,38,13,0,0,0,0,521,1821,72,43,29,1,63,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.29,0.67,91,47,1,90,66,14,29.31,38,0,0,0,0,0,0,0,1,6.7,6.5,6.4,18,12,1,1,0
-87.604498,41.644612,0,1,0,0,2,10,0,0,0,0,506,1843,70,45,27,1,71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,90,45,1,90,69,16,29.29,42,0,1,1,1,0,1,0,1,8.4,9.5,5.3,18,14,1,1,0.37
-87.703047,41.77166,0,1,0,0,20,4,1,0,0,0,459,1854,72,41,22,1,67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
-87.777921,42.008314,0,1,0,0,0,23,1,0,0,0,449,1907,70,41,21,1,68,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.25,0.57,84,42,1,83,69,12,29.26,40,0,0,0,0,0,0,0,1,6,5.5,4,11,9,0,1,0
-87.757639,41.964242,0,0,1,0,3,10,0,0,0,0,543,1742,55,28,21,13,52,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.26,0.58,75,30,1,75,50,1,29.4,27,0,0,0,0,0,0,0,0,4.6,4.2,3.8,5,6,0,0,0
-87.688267,41.903002,0,1,0,0,0,4,1,0,0,0,457,1856,63,38,18,1,55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.6,86,40,1,86,60,9,29.44,32,0,0,0,0,0,0,0,0,4,3.8,1.5,14,11,1,0,0
-87.666014,41.720848,0,1,0,0,8,0,0,0,0,0,459,1854,57,30,15,1,53,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.26,0.58,74,31,1,75,55,1,29.47,27,0,0,0,0,0,0,0,0,5,4.9,4.2,11,12,0,0,0
-87.812827,41.981964,0,1,0,0,27,38,0,0,0,0,459,1854,72,41,22,1,67,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
-87.757639,41.964242,0,1,0,0,23,6,0,0,0,0,505,1845,69,43,25,1,70,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.612922,41.754676,0,1,0,0,17,20,0,0,0,0,509,1840,69,40,22,1,67,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,40,1,80,69,11,29.16,38,0,1,0,1,1,1,0,1,7.3,7.1,5.8,19,14,1,1,0.24
-87.666901,41.868077,0,1,0,0,29,156,12,0,0,0,514,1832,69,43,26,1,64,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,87,43,1,89,66,14,29.36,38,1,1,0,0,0,0,1,0,4.6,4.7,3.9,12,10,0,0,0
-87.832763,41.944869,0,1,0,0,11,9,0,0,0,0,505,1845,69,43,25,1,70,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.666901,41.868077,0,1,0,0,7,7,0,0,0,1,505,1845,69,43,25,1,70,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,85,42,1,87,69,14,29.26,41,0,1,0,0,0,0,1,0,6,6,3.8,17,13,1,1,0
-87.666343,41.822536,0,0,1,0,3,0,0,0,0,0,521,1821,72,43,29,1,63,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0.67,91,47,1,90,66,14,29.31,38,0,0,0,0,0,0,0,1,6.7,6.5,6.4,18,12,1,1,0
-87.642984,41.803423,0,1,0,0,79,130,2,0,0,0,459,1854,72,41,22,1,67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
-87.703736,41.704336,0,1,0,0,11,12,8,0,0,0,440,1917,66,39,18,1,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.26,0.6,84,40,1,84,64,10,29.21,36,0,0,0,0,0,0,0,1,9.6,10.1,9.3,15,13,1,1,0.02
-87.726549,41.82561,0,0,1,0,1,2,0,0,0,0,520,1822,67,41,26,1,60,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.29,0.67,90,44,1,89,63,12,29.34,36,0,0,0,0,0,0,0,0,5,4.3,2.8,17,12,1,1,0
-87.811506,42.011601,0,1,0,0,37,32,0,0,0,0,451,1904,73,47,27,1,73,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.29,0.67,92,48,1,91,72,18,29.11,45,0,0,0,0,0,0,0,1,8.8,9,6.2,11,10,0,1,1.31
-87.890615,41.974689,0,1,0,0,281,314,13,0,0,0,514,1832,69,43,26,1,64,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.26,0.58,87,43,1,89,66,14,29.36,38,1,1,0,0,0,0,1,0,4.6,4.7,3.9,12,10,0,0,0
-87.757639,41.964242,0,0,1,0,7,36,3,0,0,0,517,1827,74,47,32,1,71,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.25,0.57,94,49,1,93,71,18,29.26,44,0,0,0,0,0,0,0,0,6.3,5.9,5.2,12,11,0,1,0
-87.535198,41.680946,0,0,1,0,3,21,0,0,0,0,522,1819,74,43,29,1,67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0.67,84,44,1,82,73,14,29.27,39,0,0,0,0,0,1,1,1,13,12.1,11.9,19,12,1,1,0.18
-87.777921,42.008314,0,1,0,0,0,33,45,0,0,0,427,1928,60,36,10,1,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.26,0.58,82,36,1,83,58,7,29.44,31,0,0,0,0,0,0,0,0,5.4,4.8,4,16,19,0,1,0
-87.800991,41.95469,0,0,1,0,6,2,0,0,0,0,528,1809,46,22,16,29,42,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.29,0.67,66,21,30,67,46,1,29.46,19,0,0,0,0,0,0,0,0,6,5.6,1.8,19,13,1,1,0
-87.763416,41.801498,0,1,0,0,1,38,20,0,0,3,437,1919,62,37,10,1,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.26,0.6,83,38,1,83,61,8,29.14,34,0,0,0,1,0,1,0,1,9.6,9.8,8.9,16,14,1,1,0.14
-87.538693,41.659112,0,1,0,0,0,32,0,0,0,0,514,1832,69,43,26,1,64,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,87,43,1,89,66,14,29.36,38,1,1,0,0,0,0,1,0,4.6,4.7,3.9,12,10,0,0,0
-87.627096,41.776428,0,0,1,0,37,0,0,0,0,0,522,1819,62,37,23,1,58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26,0.58,85,39,1,86,57,8,29.44,32,0,0,0,0,0,0,0,0,6,6,4.7,11,11,0,0,0
-87.666901,41.868077,0,1,0,0,1,29,5,0,0,0,457,1856,63,38,18,1,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.6,86,40,1,86,60,9,29.44,32,0,0,0,0,0,0,0,0,4,3.8,1.5,14,11,1,0,0
-87.707973,41.682587,0,1,0,0,16,126,12,0,0,0,452,1903,69,37,1,1,56,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.26,0.58,79,39,1,78,65,8,29.33,31,0,0,0,0,0,0,0,0,10.8,9.3,8.6,11,15,0,1,0
-87.649642,41.732984,0,1,0,0,12,60,0,0,0,0,514,1832,69,43,26,1,64,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.26,0.58,87,43,1,89,66,14,29.36,38,1,1,0,0,0,0,1,0,4.6,4.7,3.9,12,10,0,0,0
-87.696269,41.868142,0,1,0,0,29,22,0,0,0,0,459,1854,57,30,15,1,53,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,0.58,74,31,1,75,55,1,29.47,27,0,0,0,0,0,0,0,0,5,4.9,4.2,11,12,0,0,0
-87.69181,41.963976,0,1,0,0,0,2,0,0,0,0,445,1911,69,46,26,1,62,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,91,45,1,92,69,17,29.34,39,0,0,0,0,0,0,1,0,3.7,4.1,3.5,12,13,0,1,0
-87.728492,41.984809,0,0,1,0,9,15,0,0,0,0,528,1809,63,37,25,1,59,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.26,0.58,83,38,1,82,62,8,29.34,33,0,0,0,0,0,0,0,1,9.8,9.4,7,10,9,0,0,0
-87.807277,42.009876,0,1,0,0,66,13,0,0,0,0,506,1843,67,38,20,1,67,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.26,0.58,78,38,1,78,68,9,29.42,37,0,0,0,0,0,0,0,1,7,7,1.5,12,11,0,0,0.23
-87.666455,41.9216,0,1,0,0,67,108,0,0,0,0,459,1854,72,41,22,1,67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
-87.649642,41.732984,0,1,0,0,12,60,0,0,0,0,514,1832,69,43,26,1,64,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.26,0.58,87,43,1,89,66,14,29.36,38,1,1,0,0,0,0,1,0,4.6,4.7,3.9,12,10,0,0,0
-87.800515,41.916265,0,1,0,0,42,37,3,0,0,0,452,1903,69,37,1,1,56,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.26,0.58,79,39,1,78,65,8,29.33,31,0,0,0,0,0,0,0,0,10.8,9.3,8.6,11,15,0,1,0
-87.678649,41.768388,0,0,1,0,13,17,0,0,0,0,522,1819,62,37,23,1,58,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.26,0.58,85,39,1,86,57,8,29.44,32,0,0,0,0,0,0,0,0,6,6,4.7,11,11,0,0,0
-87.677737,41.836644,0,1,0,0,4,9,1,0,0,0,459,1854,72,41,22,1,67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29,0.67,81,42,1,80,71,12,29.23,40,0,1,0,1,1,1,0,1,7.1,5.8,3.4,15,12,0,1,0.23
