Date,ID,Station2,Tmax2,Tmin2,Tavg2,DewPoint2,WetBulb2,Heat2,Cool2,PrecipTotal2,StnPressure2,SeaLevel2,ResultSpeed2,ResultDir2,AvgSpeed2,BCFG2,BR2,DZ2,FG2,FG.2,FU2,GR2,HZ2,RA2,SN2,SQ2,TS2,TSRA2,VCFG2,VCTS2,Tmax2.imp,Tavg2.imp,PrecipTotal2.imp,RA45.2,PT45_gt052,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,BCFG,BR,DZ,FG,FG.,FU,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCTS,RA45,PT45_gt05,year,Month,MoDay,Month_Day
01/10/2011,890,2,56,44,15,40,14,8,1,0,29.59,30.26,10.7,35,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,15,0,18,1,1,56,42,14,17,40,14,9,1,548,1734,0,0,29.53,30.26,9.6,36,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2011,10,1,1/10
02/10/2011,891,2,65,41,18,39,15,5,1,0,29.54,30.22,4.1,32,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,18,0,18,1,1,66,41,19,12,38,15,4,1,549,1732,0,0,29.47,30.22,4.7,32,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2011,10,2,2/10
03/10/2011,892,2,70,45,23,44,19,28,1,0,29.54,30.2,3.6,2,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,23,0,18,1,1,69,44,22,18,45,19,29,1,550,1730,0,0,29.48,30.21,3.4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2011,10,3,3/10
04/10/2011,893,2,74,46,25,47,22,26,1,0,29.58,30.25,0.7,15,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,25,0,17,1,1,76,43,25,21,47,21,26,1,552,1729,0,0,29.52,30.25,1.1,16,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,2011,10,4,4/10
05/10/2011,894,2,80,52,31,47,24,1,2,0,29.55,30.21,1.3,17,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,31,0,16,1,1,80,49,30,26,48,24,1,1,553,1727,0,0,29.49,30.22,1.9,18,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2011,10,5,5/10
06/10/2011,895,2,81,56,34,50,27,1,5,0,29.57,30.22,3.9,15,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,34,0,16,1,1,81,50,31,28,51,27,1,2,554,1725,0,0,29.5,30.23,3.8,15,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2011,10,6,6/10
07/10/2011,896,2,84,59,37,51,28,1,8,0,29.59,30.24,6.4,17,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,37,0,15,1,1,84,54,34,31,53,28,1,5,555,1724,0,0,29.52,30.25,7.5,18,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2011,10,7,7/10
08/10/2011,897,2,82,61,37,53,29,1,8,0,29.62,30.27,6.3,19,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,37,0,15,1,1,82,54,33,30,54,29,1,4,556,1722,0,0,29.56,30.27,7.2,19,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2011,10,8,8/10
09/10/2011,898,2,80,56,33,51,27,1,4,0,29.62,30.28,3.1,10,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,33,0,15,1,1,80,52,31,29,51,27,1,2,557,1720,0,0,29.55,30.29,2.8,9,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2011,10,9,9/10
10/10/2011,899,2,77,58,33,49,27,1,4,0,29.45,30.12,5.9,16,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,33,0,15,1,1,76,54,30,28,51,26,1,1,558,1719,0,0,29.39,30.13,5.2,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2011,10,10,10/10
11/10/2011,900,2,78,58,33,52,28,1,4,0,29.29,29.97,3.8,13,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,33,0,15,1,1,79,57,33,32,54,29,1,4,559,1717,0,0,29.23,29.97,4.1,15,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2011,10,11,11/10
12/10/2011,901,2,77,57,32,51,27,1,3,0,29.08,29.76,6,14,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,32,0,15,1,1,78,55,32,31,52,27,1,3,600,1715,0,0,29.03,29.77,7,14,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2011,10,12,12/10
13/10/2011,902,2,64,52,23,55,26,28,1,0.49,28.87,29.53,2.8,24,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,64,23,0.49,16,1,1,66,52,24,24,55,27,27,1,602,1714,0,0.28,28.81,29.54,4.3,26,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,1,2011,10,13,10/1
14/10/2011,903,2,61,49,20,41,17,3,1,0,28.97,29.61,15.1,27,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,20,0,15,1,1,62,48,20,20,41,17,3,1,603,1712,0,0,28.9,29.6,15.4,28,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2011,10,14,10/1
15/10/2011,904,2,61,47,19,36,15,4,1,0,29.18,29.81,14.9,26,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,19,0,15,1,1,62,47,20,20,36,15,3,1,604,1711,0,0,29.1,29.8,14.8,27,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2011,10,15,10/1
16/10/2011,905,2,60,46,18,39,15,5,1,0.12,29.15,29.81,6.7,26,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,18,0.12,16,1,1,62,48,20,21,39,15,3,1,605,1709,0,0.17,29.08,29.81,7.4,28,8.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,2011,10,16,10/1
17/10/2011,906,2,57,40,14,33,11,9,1,0,29.18,29.86,11.2,25,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,14,0,16,1,1,59,41,15,10,33,11,8,1,606,1707,0,0,29.11,29.85,10.2,26,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2011,10,17,10/1
18/10/2011,907,2,54,40,12,38,12,11,1,0.02,29.15,29.83,5.3,36,7.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,54,12,0.02,17,1,1,54,41,13,11,37,12,10,1,607,1706,0,0.06,29.09,29.83,6.4,1,8.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,2011,10,18,10/1
19/10/2011,908,2,49,44,12,41,13,11,1,0.84,28.97,29.67,19.6,1,19.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,49,12,0.84,17,1,1,49,44,12,12,40,13,11,1,608,1704,0,0.85,28.93,29.69,17.1,36,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,1,2011,10,19,10/1
20/10/2011,909,2,46,42,9,38,11,15,1,0.07,29.05,29.69,14.4,31,14.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46,9,0.07,18,1,1,47,43,10,13,37,11,14,1,610,1703,0,0.08,29,29.69,15.8,32,16.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,2011,10,20,10/1
21/10/2011,910,2,54,37,11,34,10,12,1,0,29.39,30.04,4.3,28,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,11,0,18,1,1,55,38,12,11,34,10,11,1,611,1701,0,0,29.32,30.03,4.6,29,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2011,10,21,10/1
22/10/2011,911,2,66,38,17,37,14,6,1,0,29.35,30.03,3.7,21,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,17,0,18,1,1,66,34,15,18,37,13,8,1,612,1660,0,0,29.28,30.02,3.2,23,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2011,10,22,10/1
23/10/2011,912,2,67,41,19,42,18,4,1,0.22,29.25,29.94,5.9,23,6.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,67,19,0.22,18,1,1,68,38,18,22,41,17,5,1,613,1658,0,0.2,29.19,29.93,6.1,22,6.9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,18,1,2011,10,23,10/1
24/10/2011,913,2,63,45,19,39,16,4,1,0.06,29.41,30.05,5,27,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63,19,0.06,18,1,1,63,45,19,23,39,15,4,1,614,1657,0,0,29.34,30.05,5.7,28,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,2011,10,24,10/1
25/10/2011,914,2,74,49,27,45,22,24,1,0.13,29.19,29.87,9,19,10.8,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,74,27,0.13,18,1,1,74,45,25,30,46,22,26,1,616,1656,0,0.02,29.11,29.86,7.6,19,11.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,2011,10,25,10/1
26/10/2011,915,2,54,47,16,42,15,7,1,0,29.24,29.9,13.9,36,14.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,16,0,18,1,1,53,47,15,20,42,15,8,1,617,1654,0,0,29.19,29.91,12.4,36,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2011,10,26,10/1
27/10/2011,916,2,51,38,10,38,11,14,1,0.16,29.4,30.05,3.5,1,6.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,51,10,0.16,19,1,1,53,39,11,10,37,11,12,1,618,1653,0,0.12,29.34,30.04,3.6,35,5.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,2011,10,27,10/1
28/10/2011,917,2,54,36,10,32,9,14,1,0,29.43,30.12,5.2,21,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,10,0,19,1,1,55,35,10,10,33,9,14,1,619,1651,0,0.03,29.36,30.1,4.9,22,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2011,10,28,10/1
29/10/2011,918,2,54,36,10,29,7,14,1,0,29.4,30.08,3.8,26,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,10,0,18,1,1,55,34,10,10,30,7,14,1,620,1650,0,0,29.34,30.07,4.6,28,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,2011,10,29,10/1
30/10/2011,919,2,57,37,12,34,11,11,1,0.11,29.34,30.03,10.6,19,11.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,12,0.11,19,1,1,57,33,10,1,36,10,14,1,622,1649,0,0.17,29.27,30.02,10.6,19,11.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,1,2011,10,30,10/1
31/10/2011,920,2,53,39,11,35,10,12,1,0,29.41,30.08,4.4,24,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,11,0,19,1,1,53,36,10,1,36,9,14,1,623,1647,0,0,29.34,30.06,3.9,25,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2011,10,31,10/1
01/05/2012,921,2,64,52,23,53,25,28,1,0.32,29.24,29.92,5.5,12,6.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,64,23,0.32,NA,NA,1,65,49,22,22,52,24,29,1,448,1849,0,0.09,29.18,29.92,6.2,12,7.7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,2012,5,1,1/5
02/05/2012,922,2,78,60,34,60,33,1,5,0,29.19,29.83,7.5,20,9.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,34,0,NA,NA,1,80,58,34,33,60,33,1,5,447,1850,0,0,29.12,29.84,8.1,21,10.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,2,2/5
03/05/2012,923,2,86,69,43,64,38,1,14,0.07,29.23,29.86,12.8,21,13.3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,86,43,0.07,NA,NA,1,86,66,41,40,65,38,1,12,446,1851,0,1.34,29.16,29.86,10.8,21,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,2012,5,3,3/5
04/05/2012,924,2,72,51,27,55,27,24,1,0.28,29.28,29.93,6.8,2,10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,72,27,0.28,NA,NA,1,73,55,29,28,55,27,2,1,444,1852,0,0.28,29.23,29.94,5.2,5,9.2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,2012,5,4,4/5
05/05/2012,925,2,63,53,23,54,25,28,1,0,29.34,30,7.4,2,7.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,63,23,0,NA,NA,1,60,52,21,19,52,23,30,1,443,1853,0,0,29.29,30.01,8,4,8.3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,2012,5,5,5/5
06/05/2012,926,2,73,54,29,54,26,2,1,0.4,29.27,29.92,3.4,6,7.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,73,29,0.4,NA,NA,1,70,51,26,24,53,25,25,1,442,1855,0,0.8,29.22,29.94,5,6,8.5,0,1,0,0,0,0,0,0,1,0,0,1,1,0,NA,NA,2012,5,6,6/5
07/05/2012,927,2,61,54,23,56,26,28,1,0.59,29.2,29.86,1.4,5,5.1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,61,23,0.59,NA,NA,1,64,52,23,21,55,26,28,1,441,1856,0,0.47,29.15,29.87,2.3,34,5.4,0,1,0,1,1,0,1,0,1,0,0,0,1,0,NA,NA,2012,5,7,7/5
08/05/2012,928,2,70,51,26,45,22,25,1,0.01,29.2,29.85,8.4,27,8.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,26,0.01,NA,NA,1,70,52,26,23,45,22,25,1,439,1857,0,0,29.13,29.86,8.3,28,8.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,8,8/5
09/05/2012,929,2,60,46,18,43,17,5,1,0,29.26,29.91,3.9,36,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,18,0,NA,NA,1,60,47,19,10,43,18,4,1,438,1858,0,0.06,29.2,29.92,4.2,1,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2012,5,9,9/5
10/05/2012,930,2,65,45,20,33,15,3,1,0,29.35,30,2.8,4,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,20,0,NA,NA,1,67,46,22,19,34,15,29,1,437,1859,0,0,29.29,30,3.2,5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,10,10/5
11/05/2012,931,2,78,48,28,38,21,13,1,0,29.44,30.08,9.3,20,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,28,0,NA,NA,1,78,43,26,22,40,21,25,1,436,1860,0,0,29.36,30.08,9.3,20,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,11,11/5
12/05/2012,932,2,67,51,24,45,20,27,1,0.25,29.57,30.21,5.4,2,8.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,67,24,0.25,NA,NA,1,69,53,26,22,42,20,25,1,435,1901,0,0.03,29.51,30.22,5.7,3,9.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2012,5,12,12/5
13/05/2012,933,2,69,53,26,33,17,25,1,0,29.51,30.18,8.4,2,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,26,0,NA,NA,1,72,50,26,21,31,17,25,1,434,1902,0,0,29.45,30.18,7.4,4,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,13,5/1
14/05/2012,934,2,78,46,27,36,20,24,1,0,29.38,30.05,1.8,14,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,27,0,NA,NA,1,82,43,28,23,36,20,13,1,433,1903,0,0,29.31,30.05,2.5,19,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,14,5/1
15/05/2012,935,2,84,56,35,44,25,1,6,0,29.24,29.9,9.1,24,11.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84,35,0,NA,NA,1,86,57,37,32,45,26,1,8,432,1904,0,0.05,29.18,29.9,6.9,25,12.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,NA,2012,5,15,5/1
16/05/2012,936,2,63,52,23,33,15,28,1,0,29.44,30.08,11.6,4,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,23,0,NA,NA,1,65,50,23,1,33,15,28,1,431,1905,0,0,29.38,30.09,9.6,5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,16,5/1
17/05/2012,937,2,71,49,25,40,20,26,1,0,29.44,30.1,5.3,11,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,25,0,NA,NA,1,74,45,25,19,39,19,26,1,430,1906,0,0,29.38,30.1,5.3,11,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,17,5/1
18/05/2012,938,2,85,57,36,38,23,1,7,0,29.36,30.02,7.4,15,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,36,0,NA,NA,1,85,53,34,27,41,23,1,5,429,1907,0,0,29.29,30.02,8.7,16,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,18,5/1
19/05/2012,939,2,91,64,43,52,31,1,14,0,29.35,29.99,7.3,16,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,0,NA,NA,1,92,59,41,34,53,31,1,12,428,1908,0,0,29.29,30,8.2,17,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,19,5/1
20/05/2012,940,2,92,65,44,57,34,1,15,0.14,29.34,29.97,9.4,21,10.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,92,44,0.14,NA,NA,1,93,65,44,36,57,34,1,15,427,1909,0,0.14,29.28,29.98,8.2,22,11.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,2012,5,20,5/1
21/05/2012,941,2,65,54,25,44,21,26,1,0,29.44,30.1,12.5,36,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,25,0,NA,NA,1,67,54,26,18,44,21,25,1,426,1910,0,0,29.39,30.11,11.6,1,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,21,5/1
22/05/2012,942,2,68,49,24,42,20,27,1,0,29.34,30.01,5.9,4,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,24,0,NA,NA,1,71,50,26,18,41,20,25,1,425,1911,0,0,29.28,30.02,6.1,5,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,22,5/1
23/05/2012,943,2,82,49,31,41,23,1,2,0,29.16,29.84,5.9,16,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,31,0,NA,NA,1,82,47,30,22,42,23,1,1,425,1912,0,0,29.1,29.84,6.6,16,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,23,5/1
24/05/2012,944,2,90,67,44,52,32,1,15,0,29.04,29.68,15.1,18,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,0,NA,NA,1,90,64,42,33,53,32,1,13,424,1913,0,0,28.97,29.69,17.5,18,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,24,5/1
25/05/2012,945,2,80,67,39,49,28,1,10,0,29.36,29.96,4.3,5,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,39,0,NA,NA,1,83,65,39,30,49,28,1,10,423,1914,0,0,29.31,29.98,3.4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,25,5/1
26/05/2012,946,2,82,63,38,54,31,1,9,0,29.41,30.05,10.4,7,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,38,0,NA,NA,1,86,60,38,29,54,30,1,9,422,1915,0,0,29.37,30.07,9.6,7,11.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2012,5,26,5/1
27/05/2012,947,2,97,73,50,58,37,1,21,0,29.23,29.88,9.4,18,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,50,0,NA,NA,1,97,70,49,40,59,37,1,20,422,1916,0,0,29.16,29.9,8.7,18,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,27,5/1
28/05/2012,948,2,94,74,49,60,37,1,20,0.02,29.1,29.74,14.2,22,14.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94,49,0.02,NA,NA,1,95,77,51,41,60,38,1,22,421,1916,0,0,29.03,29.75,13.4,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,28,5/1
29/05/2012,949,2,85,64,40,45,28,1,11,0,29.16,29.79,10.2,28,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,40,0,NA,NA,1,85,61,38,27,46,28,1,9,421,1917,0,0,29.1,29.81,11.1,28,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,29,5/1
30/05/2012,950,2,69,53,26,46,22,25,1,0,29.28,29.9,5.9,36,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,26,0,NA,NA,1,70,53,27,10,46,22,24,1,420,1918,0,0,29.22,29.91,5.4,36,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,5,30,5/1
31/05/2012,951,2,55,49,17,45,17,6,1,0.97,29.25,29.94,12.4,3,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,55,17,0.97,NA,NA,1,54,47,16,5,45,17,7,1,420,1919,0,1.12,29.2,29.95,10.3,4,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2012,5,31,5/1
01/06/2012,952,2,64,49,22,44,18,29,1,0.03,29.12,29.79,9,36,10.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,64,22,0.03,NA,NA,1,65,49,22,15,43,18,29,1,419,1920,0,0.01,29.07,29.8,7.3,36,9.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2012,6,1,1/6
02/06/2012,953,2,74,49,27,47,24,24,1,0,29.1,29.75,11.7,25,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,27,0,NA,NA,1,76,49,28,1,46,24,13,1,419,1920,0,0,29.03,29.75,10.6,26,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,6,2,2/6
03/06/2012,954,2,80,56,33,48,27,1,4,0,29.16,29.8,8.6,27,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,33,0,NA,NA,1,81,57,34,23,48,27,1,5,418,1921,0,0,29.1,29.81,9.5,28,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,6,3,3/6
04/06/2012,955,2,74,59,32,47,25,1,3,0,29.24,29.87,7.9,2,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,32,0,NA,NA,1,75,59,32,21,47,25,1,3,418,1922,0,0,29.18,29.89,7.5,4,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,6,4,4/6
05/06/2012,956,2,69,57,28,49,25,13,1,0,29.35,29.99,9.6,3,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,28,0,NA,NA,1,70,57,29,1,49,25,2,1,417,1923,0,0,29.29,30,8.9,4,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,6,5,5/6
06/06/2012,957,2,74,56,30,47,25,1,1,0,29.41,30.06,5.7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,30,0,NA,NA,1,76,52,29,10,46,24,2,1,417,1923,0,0,29.36,30.07,6.2,4,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,6,6,6/6
07/06/2012,958,2,78,54,31,45,25,1,2,0,29.43,30.09,3.3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,31,0,NA,NA,1,82,54,33,20,44,25,1,4,417,1924,0,0,29.38,30.09,2.2,10,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,6,7,7/6
08/06/2012,959,2,87,59,38,48,29,1,9,0,29.33,29.99,6.6,23,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,38,0,NA,NA,1,88,54,36,23,49,29,1,7,417,1925,0,0,29.26,29.99,7.2,25,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,6,8,8/6
09/06/2012,960,2,89,66,43,50,31,1,14,0,29.24,29.89,9.4,22,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,43,0,NA,NA,1,90,65,43,30,50,31,1,14,416,1925,0,0,29.18,29.9,9.3,22,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,6,9,9/6
10/06/2012,961,2,92,71,47,55,34,1,18,0,29.26,29.89,10.4,18,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,47,0,NA,NA,1,93,67,45,31,56,35,1,16,416,1926,0,0,29.2,29.9,11.9,19,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,6,10,10/6
11/06/2012,962,2,90,72,46,63,38,1,17,0,29.18,29.81,9.4,22,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,46,0,NA,NA,1,90,70,45,31,62,37,1,16,416,1926,0,0,29.12,29.82,8.9,23,11.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2012,6,11,11/6
12/06/2012,963,2,77,62,35,47,26,1,6,0,29.39,30.01,6,34,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,35,0,NA,NA,1,78,59,34,19,46,26,1,5,416,1927,0,0,29.34,30.03,7,33,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,6,12,12/6
13/06/2012,964,2,71,57,29,45,24,2,1,0,29.49,30.14,8.3,8,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,29,0,NA,NA,1,72,54,28,13,45,24,13,1,416,1927,0,0,29.43,30.15,7.2,8,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2012,6,13,6/1
14/06/2012,965,2,86,60,38,48,28,1,9,0,29.41,30.07,7.3,12,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,38,0,9,1,1,87,56,37,22,48,28,1,8,416,1928,0,0,29.34,30.08,7.9,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2012,6,14,6/1
15/06/2012,966,2,93,67,45,48,30,1,16,0,29.39,30.03,7.4,15,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,45,0,8,1,1,94,59,42,27,49,31,1,13,416,1928,0,0,29.33,30.04,8.2,16,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2012,6,15,6/1
