"Station","Date","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","SnowFall","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed","BCFG","BR","DZ","FG","FG.","FU","HZ","MIFG","RA","SN","SQ","TS","TSRA","VCTS","RA45","PT45_gt05"
1,2012-07-01,91,68,45,26,67,40,1,16,420,1931,0,0,29.23,29.92,3.1,23,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1,2012-07-02,98,71,50,31,69,43,1,21,420,1931,0,0,29.21,29.93,4.4,23,5.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,1
1,2012-07-03,96,77,52,33,67,43,1,23,421,1931,0,0,29.13,29.85,9.4,25,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1,2012-07-04,102,79,56,37,68,44,1,27,422,1930,0,0,29.15,29.85,9.4,25,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2012-07-05,103,79,56,37,69,44,1,27,422,1930,0,0.28,29.2,29.89,5.5,24,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1
1,2012-07-06,103,82,58,39,71,46,1,29,423,1930,0,0,29.21,29.92,6.5,27,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2012-07-07,98,73,51,32,67,41,1,22,423,1930,0,0,29.26,29.96,7.9,2,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2012-07-08,85,68,42,22,56,34,1,13,424,1929,0,0,29.34,30.04,11.3,3,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2012-07-09,91,66,44,24,57,34,1,15,425,1929,0,0,29.33,30.03,4.7,5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2012-07-10,83,67,40,20,55,33,1,11,425,1929,0,0,29.39,30.1,9.9,4,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
1,2012-07-11,87,64,41,21,57,34,1,12,426,1928,0,0,29.39,30.1,5.8,9,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
1,2012-07-12,91,66,44,24,54,34,1,15,427,1928,0,0,29.35,30.06,6.4,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
1,2012-07-13,93,70,47,27,63,38,1,18,428,1927,0,0.28,29.31,30.03,3.4,15,6.2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,8,1
1,2012-07-14,90,70,45,25,65,39,1,16,428,1927,0,0,29.3,30.02,2,25,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2012-07-15,95,71,48,27,66,40,1,19,429,1926,0,0,29.29,30.01,2.2,27,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1,2012-07-16,97,72,50,29,66,41,1,21,430,1925,0,0,29.19,29.91,7.1,24,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1,2012-07-17,99,79,54,33,67,43,1,25,431,1925,0,0,29.13,29.83,8.6,26,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1,2012-07-18,94,72,48,27,71,43,1,19,432,1924,0,0.85,29.18,29.89,6,6,8.3,0,1,0,0,0,0,0,0,1,0,0,1,1,0,7,1
1,2012-07-19,83,71,42,21,70,41,1,13,433,1923,0,0.8,29.2,29.9,5.2,4,10.9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8,1
1,2012-07-20,81,68,40,19,59,34,1,11,433,1923,0,0,29.34,30.04,9.5,4,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2012-07-21,87,65,41,20,63,38,1,12,434,1922,0,0,29.34,30.05,4.3,24,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2012-07-22,89,68,44,23,66,39,1,15,435,1921,0,0,29.31,30.04,5.9,21,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,2012-07-23,97,81,54,33,68,43,1,25,436,1920,0,0,29.2,29.91,9.8,24,10.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1
1,2012-07-24,84,69,42,21,65,39,1,13,437,1919,0,0.54,29.24,29.94,6.6,5,7.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,1
1,2012-07-25,99,70,50,29,67,42,1,21,438,1918,0,0.01,28.99,29.73,9.3,20,12.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1
1,2012-07-26,89,69,44,23,69,41,1,15,439,1918,0,0.71,29,29.7,6.4,25,9.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,1
1,2012-07-27,86,66,41,20,64,37,1,12,440,1917,0,0.03,29.17,29.84,5.4,34,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2012-07-28,82,67,40,19,60,35,1,11,441,1916,0,0,29.38,30.07,6.2,6,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2012-07-29,85,63,39,18,59,35,1,10,442,1915,0,0,29.31,30.03,4.4,15,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1
1,2012-07-30,92,69,46,25,62,38,1,17,443,1914,0,0,29.19,29.91,5.7,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2012-07-31,85,68,42,21,65,38,1,13,444,1913,0,0.16,29.21,29.91,4.2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2012-08-01,90,68,44,24,64,38,1,15,445,1911,0,0,29.19,29.91,1.7,19,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1,2012-08-02,93,66,45,25,63,38,1,16,446,1910,0,0,29.13,29.85,1.5,11,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1,2012-08-03,95,71,48,28,67,41,1,19,447,1909,0,0,29.16,29.86,4.9,7,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1,2012-08-04,93,71,47,27,69,41,1,18,448,1908,0,0.37,29.15,29.85,3.8,20,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,1
1,2012-08-05,84,66,40,20,59,35,1,11,449,1907,0,0,29.35,30.04,7,31,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1,2012-08-06,85,62,39,19,56,33,1,10,450,1906,0,0,29.35,30.07,3.2,24,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1,2012-08-07,92,62,42,22,60,37,1,13,451,1904,0,0,29.21,29.94,7,25,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1,2012-08-08,84,72,43,23,62,37,1,14,452,1903,0,0,29.24,29.96,8.3,5,8.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1
1,2012-08-09,75,63,34,12,63,34,1,5,453,1902,0,0.05,29.16,29.88,7.3,4,9.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11,1
1,2012-08-10,76,61,34,12,55,29,1,5,454,1900,0,0.18,29.2,29.91,13.2,36,14.2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12,1
1,2012-08-11,78,56,32,14,53,28,1,3,455,1859,0,0,29.26,29.97,6.5,35,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2012-08-12,76,55,31,15,54,29,1,2,456,1858,0,0,29.27,29.99,3.4,22,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2012-08-13,69,60,30,16,61,32,1,1,457,1856,0,0.4,29.24,29.96,0.3,2,3.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,1
1,2012-08-14,84,56,35,10,60,33,1,6,458,1855,0,0,29.2,29.92,0.6,6,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2012-08-15,85,65,40,21,60,35,1,11,459,1854,0,0,29.19,29.91,5.7,23,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2012-08-16,76,62,34,11,61,34,1,5,500,1852,0,0.39,29.13,29.84,7,25,10.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,1
1,2012-08-17,76,58,32,13,51,27,1,3,501,1851,0,0,29.27,29.98,4.9,33,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2012-08-18,77,53,30,15,51,27,1,1,502,1849,0,0,29.26,29.98,2.6,14,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2012-08-19,79,60,35,1,50,27,1,6,503,1848,0,0,29.22,29.94,1.5,7,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2012-08-20,74,58,31,13,56,29,1,2,504,1846,0,0.08,29.25,29.96,3.5,5,6.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,1
1,2012-08-21,79,53,31,13,50,27,1,2,505,1845,0,0,29.35,30.06,2.6,13,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-08-22,85,54,35,1,52,29,1,6,506,1843,0,0,29.35,30.07,5.5,19,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-08-23,92,64,43,25,56,33,1,14,508,1842,0,0.03,29.33,30.04,7.6,18,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2012-08-24,94,64,44,26,57,35,1,15,509,1840,0,0,29.28,29.99,8.2,19,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-08-25,93,66,45,28,57,35,1,16,510,1839,0,0,29.29,30.01,7.4,18,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-08-26,79,66,38,21,67,37,1,9,511,1837,0,0.57,29.29,30.01,6.1,18,7.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15,1
1,2012-08-27,88,66,42,25,61,36,1,13,512,1835,0,0,29.33,30.03,4.6,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-08-28,86,63,40,23,61,34,1,11,513,1834,0,0,29.37,30.08,3.6,7,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-08-29,84,65,40,23,59,34,1,11,514,1832,0,0,29.33,30.05,4.8,13,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-08-30,90,64,42,25,59,35,1,13,515,1831,0,0,29.28,29.99,10.2,20,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-08-31,92,71,47,31,64,39,1,18,516,1829,0,0,29.32,30.02,4.9,24,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-09-01,75,71,38,23,66,38,1,9,517,1827,0,0,29.29,30.01,12.1,5,11.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2012-09-02,82,73,43,28,69,40,1,14,518,1826,0,0,29.19,29.91,10.4,6,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-09-03,88,71,45,30,70,42,1,16,519,1824,0,0,29.17,NA,4.6,6,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-09-04,90,66,43,28,69,41,1,14,520,1822,0,0.64,29.13,29.86,2.8,7,8.6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14,1
1,2012-09-05,86,63,40,26,64,37,1,11,521,1821,0,0.16,29.11,29.8,3.3,23,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1
1,2012-09-06,86,68,42,28,61,36,1,13,522,1819,0,0,29.18,29.89,3.2,34,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-09-07,78,59,34,20,60,33,1,5,523,1817,0,0.06,29.11,29.82,4.7,34,9.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2012-09-08,73,54,29,10,50,25,2,1,524,1815,0,0.28,29.14,29.86,9.5,31,11.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2012-09-09,72,55,29,10,51,25,2,1,525,1814,0,0,29.35,30.04,8.1,35,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-09-10,75,52,29,10,50,25,2,1,526,1812,0,0,29.42,30.14,5.9,19,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-09-11,83,52,33,21,53,29,1,4,527,1810,0,0,29.38,30.1,11.1,20,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-09-12,86,63,40,28,56,32,1,11,528,1809,0,0,29.4,30.11,10,21,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2012-09-13,71,54,28,10,53,26,13,1,529,1807,0,0.19,29.54,30.25,8.7,36,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1
1,2012-09-14,76,51,29,18,46,23,2,1,530,1805,0,0,29.57,30.29,6.6,30,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-09-15,79,50,30,19,46,24,1,1,531,1803,0,0,29.47,30.21,1.7,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-09-16,77,49,28,1,47,24,13,1,532,1760,0,0,29.3,30.04,4.7,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-09-17,78,55,32,21,56,28,1,3,533,1758,0,0.26,29.1,29.84,4.8,26,9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14,1
1,2012-09-18,63,47,20,17,39,16,3,1,535,1756,0,0,29.21,29.92,11.8,33,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-09-19,73,41,22,14,40,19,29,1,536,1755,0,0,29.19,29.93,15.9,20,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-09-20,72,51,27,18,39,19,24,1,537,1753,0,0,29.16,29.89,8.4,28,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-09-21,60,48,19,16,46,19,4,1,538,1751,0,0.15,29.13,29.86,1.9,29,6.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1
1,2012-09-22,59,44,17,2,41,15,6,1,539,1749,0,0.02,29.29,29.99,10.3,29,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1
1,2012-09-23,61,40,16,2,35,12,7,1,540,1748,0,0,29.49,30.21,6.2,30,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-09-24,70,37,19,15,34,15,4,1,541,1746,0,0,29.28,30.05,11.3,23,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-09-25,77,49,28,20,52,26,13,1,542,1744,0,0,29.13,29.86,8.6,21,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-09-26,68,53,26,19,50,23,25,1,543,1742,0,0,29.34,30.03,9.4,3,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-09-27,65,46,21,12,46,20,30,1,544,1741,0,0,29.44,30.16,8.3,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2012-09-28,67,50,24,18,48,21,27,1,545,1739,0,0,29.4,30.13,7.5,1,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1
1,2012-09-29,79,48,29,23,46,22,2,1,546,1737,0,0,29.29,30.03,2.4,34,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-09-30,66,50,23,1,46,20,28,1,547,1735,0,0,29.23,29.96,7.2,3,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-10-01,66,47,22,1,46,21,29,1,548,1734,0,0,29.13,29.87,3.8,6,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-10-02,69,53,26,21,50,24,25,1,549,1732,0,0,29.15,29.86,9.6,3,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-10-03,63,59,26,22,59,29,25,1,550,1730,0,0.26,29.23,29.94,2.8,22,4.8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2012-10-04,77,48,28,24,52,25,13,1,552,1729,0,0.12,29.31,30.02,10.1,24,11.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2012-10-05,50,39,10,4,31,9,14,1,553,1727,0,0,29.36,30.09,8.4,28,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-10-06,50,34,7,6,28,6,17,1,554,1725,0,0,29.41,30.13,9.5,30,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-10-07,51,36,9,4,24,5,15,1,555,1724,0,0,29.41,30.14,6.1,28,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-10-08,60,32,11,2,29,9,12,1,556,1722,0,0,29.32,30.07,13.9,20,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-10-09,65,42,19,1,38,14,4,1,557,1720,0,0.17,29.15,29.9,13.1,22,16.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2012-10-10,51,35,8,4,31,7,16,1,558,1719,0,0,29.36,30.08,12.1,28,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-10-11,67,35,16,11,35,13,7,1,559,1717,0,0.02,29.4,30.11,9,23,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2012-10-12,53,37,10,17,32,9,14,1,600,1715,0,0,29.61,30.35,6.1,7,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-10-13,67,44,21,21,52,23,30,1,602,1714,0,0.21,29.18,29.95,11.9,20,12.6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,15,1
1,2012-10-14,71,48,25,25,55,26,26,1,603,1712,0,0.77,28.89,29.62,10.8,24,15.6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,16,1
1,2012-10-15,60,41,16,10,41,15,7,1,604,1711,0,0,29.21,29.89,5.4,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2012-10-16,70,40,20,21,45,20,3,1,605,1709,0,0,28.97,29.72,14,18,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1,2012-10-17,68,54,26,27,52,25,25,1,606,1707,0,0.51,28.71,29.45,15.6,19,17.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,1
1,2012-10-18,54,45,15,1,41,14,8,1,607,1706,0,0.07,28.71,29.43,13.7,22,15.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1
1,2012-10-19,52,43,13,11,43,14,10,1,608,1704,0,0.02,28.81,29.51,4.2,26,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17,1
1,2012-10-20,59,39,14,1,40,13,9,1,610,1703,0,0,29.1,29.8,6.9,27,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2012-10-21,68,37,18,21,45,18,5,1,611,1701,0,0,29.25,29.97,6.2,16,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2012-10-22,65,49,22,25,56,26,29,1,612,1660,0,0.81,29.18,29.92,4,20,6.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,16,1
1,2012-10-23,70,57,29,33,60,30,2,1,613,1658,0,0.06,29.18,29.9,4.4,16,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,1
1,2012-10-24,78,58,33,37,62,34,1,4,614,1657,0,0,29.15,29.88,11.5,19,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2012-10-25,75,45,25,30,56,28,26,1,616,1656,0,0.13,29.11,29.81,11.8,22,17.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1
1,2012-10-26,51,37,9,12,30,8,15,1,617,1654,0,0,29.54,30.25,8.9,34,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2012-10-27,48,34,6,15,27,5,18,1,618,1653,0,0,29.54,30.28,9.6,36,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2012-10-28,49,38,9,11,30,7,15,1,619,1651,0,0,29.52,30.27,12.8,1,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2012-10-29,51,36,9,11,30,7,15,1,620,1650,0,0,29.43,30.2,14.3,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2012-10-30,48,39,9,10,26,5,15,1,622,1649,0,0,29.08,29.85,19.4,35,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2012-10-31,50,34,7,12,26,4,17,1,623,1647,0,0,29.09,29.83,13.5,33,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2013-05-01,84,56,35,35,54,31,1,6,448,1849,0,0,29.36,30.06,8,18,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1,2013-05-02,55,42,14,13,41,14,9,1,447,1850,0,0.11,29.44,30.17,15.2,3,15.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1
1,2013-05-03,48,40,9,2,42,12,15,1,446,1851,0,0.05,29.28,30.03,11.2,4,11.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,1
1,2013-05-04,71,48,25,24,45,20,26,1,444,1852,0,0.02,29.26,29.99,6.1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2013-05-05,69,48,24,22,43,19,27,1,443,1853,0,0,29.28,30,8.8,3,9.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1
1,2013-05-06,71,50,26,24,39,18,25,1,442,1855,0,0,29.28,30,7.5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2013-05-07,75,48,27,25,41,21,24,1,441,1856,0,0,29.28,30,4.7,5,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2013-05-08,79,48,29,26,43,23,2,1,439,1857,0,0,29.26,29.98,3.7,7,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2013-05-09,75,46,26,23,50,23,25,1,438,1858,0,0.32,29.15,29.9,1,9,5.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1
1,2013-05-10,47,44,11,2,43,14,12,1,437,1859,0,0.13,29.18,29.91,9.4,36,10,0,1,1,0,0,0,0,0,1,0,0,0,0,0,18,1
1,2013-05-11,60,43,17,13,37,14,6,1,436,1860,0,0,29.21,29.92,10.1,30,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2013-05-12,55,37,11,3,29,8,12,1,435,1901,0,0,29.35,30.08,7.8,32,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2013-05-13,64,36,15,16,32,12,8,1,434,1902,0,0,29.34,30.09,2.5,9,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2013-05-14,91,50,36,31,49,28,1,7,433,1903,0,0,28.98,29.75,8.4,22,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2013-05-15,84,60,37,32,49,28,1,8,432,1904,0,0,29.07,29.77,3.2,28,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2013-05-16,83,53,33,27,46,25,1,4,431,1905,0,0,29.2,29.89,4.1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2013-05-17,70,55,28,22,46,22,13,1,430,1906,0,0,29.29,30,6.1,4,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2013-05-18,80,56,33,26,56,30,1,4,429,1907,0,0,29.26,29.99,5.3,12,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1,2013-05-19,86,58,37,30,61,35,1,8,428,1908,0,0,29.12,29.85,6.2,14,7.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15,1
1,2013-05-20,89,65,42,34,60,36,1,13,427,1909,0,1.09,29.03,29.73,12.6,22,13.7,0,1,0,0,0,0,0,0,1,0,0,0,1,0,16,1
1,2013-05-21,81,64,38,30,63,35,1,9,426,1910,0,0.56,28.96,29.67,11.2,20,12.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,1
1,2013-05-22,73,52,28,20,60,32,13,1,425,1911,0,1.35,28.97,29.66,4.5,25,7.4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,18,1
1,2013-05-23,54,42,13,5,43,15,10,1,425,1912,0,0.06,29.38,30.05,14.5,2,14.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18,1
1,2013-05-24,57,41,14,5,34,11,9,1,424,1913,0,0,29.62,30.35,7.5,4,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2013-05-25,57,44,16,3,37,13,7,1,423,1914,0,0,29.59,30.34,4.7,5,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2013-05-26,68,44,21,14,44,19,30,1,422,1915,0,0.02,29.47,30.22,5.5,9,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1
1,2013-05-27,62,53,23,12,53,24,28,1,422,1916,0,0.23,29.21,29.97,8.5,9,9.1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,17,1
1,2013-05-28,76,56,31,21,64,35,1,2,421,1916,0,0.2,29.06,29.78,8.7,21,10.2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,17,1
1,2013-05-29,84,64,39,28,64,36,1,10,421,1917,0,0.01,29.16,29.88,7.3,20,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2013-05-30,83,64,39,28,66,38,1,10,420,1918,0,0.51,29.13,29.85,13.4,19,14.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,1
1,2013-05-31,77,64,36,25,65,36,1,7,420,1919,0,0.3,29.05,29.79,11.7,20,12.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18,1
1,2013-06-01,76,63,35,24,62,33,1,6,419,1920,0,0.56,28.98,29.69,13.1,22,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18,1
1,2013-06-02,63,43,18,3,50,20,5,1,419,1920,0,0.01,29.24,29.93,1.8,5,6.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,18,1
1,2013-06-03,68,43,21,16,43,19,30,1,418,1921,0,0,29.34,30.06,3.7,12,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2013-06-04,72,50,26,11,45,21,25,1,418,1922,0,0,29.39,30.11,5.3,7,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2013-06-05,73,54,29,1,49,23,2,1,417,1923,0,0.01,29.24,30,6.8,5,8.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1
1,2013-06-06,64,52,23,16,50,22,28,1,417,1923,0,0.15,29.18,29.91,8.9,3,9.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1
1,2013-06-07,68,52,25,14,45,21,26,1,417,1924,0,0,29.2,29.92,9.5,3,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2013-06-08,74,49,27,12,43,22,24,1,417,1925,0,0,29.25,29.96,4.7,7,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2013-06-09,80,55,33,20,55,30,1,4,416,1925,0,0.01,29.15,29.88,6,15,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1
1,2013-06-10,76,60,33,19,63,34,1,4,416,1926,0,0.26,29.08,29.79,2.7,4,4.3,0,1,0,0,0,0,1,0,1,0,0,0,1,0,19,1
