"ID","Station2","Date2","Tmax2","Tmin2","Tavg2","DewPoint2","WetBulb2","Heat2","Cool2","PrecipTotal2","StnPressure2","SeaLevel2","ResultSpeed2","ResultDir2","AvgSpeed2","BCFG2","BR2","DZ2","FG2","FG.2","FU2","GR2","HZ2","RA2","SN2","SQ2","TS2","TSRA2","VCFG2","VCTS2","Tmax2.imp","Tavg2.imp","PrecipTotal2.imp","RA45.2","PT45_gt052.imp","Tmax2.i","RA45.2i","PT45_gt052.i"
875,2,"2011-09-16",59,48,19,38,16,4,1,0,29.65,30.33,2.6,13,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,19,0,13,1,59,13,1
876,2,"2011-09-17",69,52,26,44,21,25,1,0,29.59,30.27,8.7,11,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,26,0,13,1,69,13,1
877,2,"2011-09-18",66,56,26,54,26,25,1,0.34,29.41,30.11,7.4,14,8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,66,26,0.34,14,1,66,14,1
878,2,"2011-09-19",68,56,27,58,29,24,1,0.41,29.3,29.96,3.8,26,5.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,68,27,0.41,15,1,68,15,1
879,2,"2011-09-20",75,53,29,54,27,2,1,0.01,29.33,29.99,5.8,17,6.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,75,29,0.01,14,1,75,14,1
880,2,"2011-09-21",72,57,30,49,25,1,1,0,29.29,29.94,9.4,24,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,30,0,13,1,72,13,1
881,2,"2011-09-22",63,53,23,47,21,28,1,0,29.42,30.08,6.5,25,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,23,0,12,1,63,12,1
882,2,"2011-09-23",62,48,20,46,20,3,1,0.02,29.38,30.05,4.1,36,6.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,20,0.02,13,1,62,13,1
883,2,"2011-09-24",63,51,22,48,21,29,1,0.07,29.31,29.98,2.9,4,5.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,22,0.07,14,1,63,14,1
884,2,"2011-09-25",65,53,24,53,24,27,1,0.23,29.18,29.87,4.7,13,5.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,65,24,0.23,15,1,65,15,1
885,2,"2011-09-26",63,53,23,50,22,28,1,0.9,28.98,29.65,8.1,19,12.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,23,0.9,16,1,63,16,1
886,2,"2011-09-27",63,54,24,53,24,27,1,0.25,29.05,29.7,2.4,5,7.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,24,0.25,16,1,63,16,1
887,2,"2011-09-28",64,53,24,54,24,27,1,0.15,29.12,29.77,5.7,32,6.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,64,24,0.15,16,1,64,16,1
888,2,"2011-09-29",66,51,24,50,23,27,1,0.09,29.03,29.7,11.2,27,12.7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,66,24,0.09,17,1,66,17,1
889,2,"2011-09-30",58,47,18,42,16,5,1,0.17,29.37,30,15.4,34,16.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,18,0.17,18,1,58,18,1
890,2,"2011-10-01",56,44,15,40,14,8,1,0,29.59,30.26,10.7,35,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,15,0,18,1,56,18,1
891,2,"2011-10-02",65,41,18,39,15,5,1,0,29.54,30.22,4.1,32,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,18,0,18,1,65,18,1
892,2,"2011-10-03",70,45,23,44,19,28,1,0,29.54,30.2,3.6,2,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,23,0,18,1,70,18,1
893,2,"2011-10-04",74,46,25,47,22,26,1,0,29.58,30.25,0.7,15,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,25,0,17,1,74,17,1
894,2,"2011-10-05",80,52,31,47,24,1,2,0,29.55,30.21,1.3,17,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,31,0,16,1,80,16,1
895,2,"2011-10-06",81,56,34,50,27,1,5,0,29.57,30.22,3.9,15,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,34,0,16,1,81,16,1
896,2,"2011-10-07",84,59,37,51,28,1,8,0,29.59,30.24,6.4,17,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,37,0,15,1,84,15,1
897,2,"2011-10-08",82,61,37,53,29,1,8,0,29.62,30.27,6.3,19,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,37,0,15,1,82,15,1
898,2,"2011-10-09",80,56,33,51,27,1,4,0,29.62,30.28,3.1,10,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,33,0,15,1,80,15,1
899,2,"2011-10-10",77,58,33,49,27,1,4,0,29.45,30.12,5.9,16,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,33,0,15,1,77,15,1
900,2,"2011-10-11",78,58,33,52,28,1,4,0,29.29,29.97,3.8,13,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,33,0,15,1,78,15,1
901,2,"2011-10-12",77,57,32,51,27,1,3,0,29.08,29.76,6,14,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,32,0,15,1,77,15,1
902,2,"2011-10-13",64,52,23,55,26,28,1,0.49,28.87,29.53,2.8,24,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,64,23,0.49,16,1,64,16,1
903,2,"2011-10-14",61,49,20,41,17,3,1,0,28.97,29.61,15.1,27,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,20,0,15,1,61,15,1
904,2,"2011-10-15",61,47,19,36,15,4,1,0,29.18,29.81,14.9,26,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,19,0,15,1,61,15,1
905,2,"2011-10-16",60,46,18,39,15,5,1,0.12,29.15,29.81,6.7,26,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,18,0.12,16,1,60,16,1
906,2,"2011-10-17",57,40,14,33,11,9,1,0,29.18,29.86,11.2,25,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,14,0,16,1,57,16,1
907,2,"2011-10-18",54,40,12,38,12,11,1,0.02,29.15,29.83,5.3,36,7.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,54,12,0.02,17,1,54,17,1
908,2,"2011-10-19",49,44,12,41,13,11,1,0.84,28.97,29.67,19.6,1,19.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,49,12,0.84,17,1,49,17,1
909,2,"2011-10-20",46,42,9,38,11,15,1,0.07,29.05,29.69,14.4,31,14.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46,9,0.07,18,1,46,18,1
910,2,"2011-10-21",54,37,11,34,10,12,1,0,29.39,30.04,4.3,28,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,11,0,18,1,54,18,1
911,2,"2011-10-22",66,38,17,37,14,6,1,0,29.35,30.03,3.7,21,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,17,0,18,1,66,18,1
912,2,"2011-10-23",67,41,19,42,18,4,1,0.22,29.25,29.94,5.9,23,6.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,67,19,0.22,18,1,67,18,1
913,2,"2011-10-24",63,45,19,39,16,4,1,0.06,29.41,30.05,5,27,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63,19,0.06,18,1,63,18,1
914,2,"2011-10-25",74,49,27,45,22,24,1,0.13,29.19,29.87,9,19,10.8,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,74,27,0.13,18,1,74,18,1
915,2,"2011-10-26",54,47,16,42,15,7,1,0,29.24,29.9,13.9,36,14.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,16,0,18,1,54,18,1
916,2,"2011-10-27",51,38,10,38,11,14,1,0.16,29.4,30.05,3.5,1,6.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,51,10,0.16,19,1,51,19,1
917,2,"2011-10-28",54,36,10,32,9,14,1,0,29.43,30.12,5.2,21,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,10,0,19,1,54,19,1
918,2,"2011-10-29",54,36,10,29,7,14,1,0,29.4,30.08,3.8,26,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,10,0,18,1,54,18,1
919,2,"2011-10-30",57,37,12,34,11,11,1,0.11,29.34,30.03,10.6,19,11.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,12,0.11,19,1,57,19,1
920,2,"2011-10-31",53,39,11,35,10,12,1,0,29.41,30.08,4.4,24,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,11,0,19,1,53,19,1
921,2,"2012-05-01",64,52,23,53,25,28,1,0.32,29.24,29.92,5.5,12,6.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,64,23,0.32,20,1,64,20,1
922,2,"2012-05-02",78,60,34,60,33,1,5,0,29.19,29.83,7.5,20,9.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,34,0,19,1,78,19,1
923,2,"2012-05-03",86,69,43,64,38,1,14,0.07,29.23,29.86,12.8,21,13.3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,86,43,0.07,19,1,86,19,1
924,2,"2012-05-04",72,51,27,55,27,24,1,0.28,29.28,29.93,6.8,2,10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,72,27,0.28,19,1,72,19,1
925,2,"2012-05-05",63,53,23,54,25,28,1,0,29.34,30,7.4,2,7.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,63,23,0,19,1,63,19,1
926,2,"2012-05-06",73,54,29,54,26,2,1,0.4,29.27,29.92,3.4,6,7.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,73,29,0.4,19,1,73,19,1
927,2,"2012-05-07",61,54,23,56,26,28,1,0.59,29.2,29.86,1.4,5,5.1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,61,23,0.59,19,1,61,19,1
928,2,"2012-05-08",70,51,26,45,22,25,1,0.01,29.2,29.85,8.4,27,8.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,26,0.01,18,1,70,18,1
929,2,"2012-05-09",60,46,18,43,17,5,1,0,29.26,29.91,3.9,36,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,18,0,17,1,60,17,1
930,2,"2012-05-10",65,45,20,33,15,3,1,0,29.35,30,2.8,4,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,20,0,16,1,65,16,1
931,2,"2012-05-11",78,48,28,38,21,13,1,0,29.44,30.08,9.3,20,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,28,0,15,1,78,15,1
932,2,"2012-05-12",67,51,24,45,20,27,1,0.25,29.57,30.21,5.4,2,8.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,67,24,0.25,15,1,67,15,1
933,2,"2012-05-13",69,53,26,33,17,25,1,0,29.51,30.18,8.4,2,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,26,0,14,1,69,14,1
934,2,"2012-05-14",78,46,27,36,20,24,1,0,29.38,30.05,1.8,14,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,27,0,13,1,78,13,1
935,2,"2012-05-15",84,56,35,44,25,1,6,0,29.24,29.9,9.1,24,11.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84,35,0,14,1,84,14,1
936,2,"2012-05-16",63,52,23,33,15,28,1,0,29.44,30.08,11.6,4,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,23,0,14,1,63,14,1
937,2,"2012-05-17",71,49,25,40,20,26,1,0,29.44,30.1,5.3,11,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,25,0,14,1,71,14,1
938,2,"2012-05-18",85,57,36,38,23,1,7,0,29.36,30.02,7.4,15,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,36,0,14,1,85,14,1
939,2,"2012-05-19",91,64,43,52,31,1,14,0,29.35,29.99,7.3,16,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,43,0,14,1,91,14,1
940,2,"2012-05-20",92,65,44,57,34,1,15,0.14,29.34,29.97,9.4,21,10.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,92,44,0.14,15,1,92,15,1
941,2,"2012-05-21",65,54,25,44,21,26,1,0,29.44,30.1,12.5,36,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,25,0,15,1,65,15,1
942,2,"2012-05-22",68,49,24,42,20,27,1,0,29.34,30.01,5.9,4,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,24,0,15,1,68,15,1
943,2,"2012-05-23",82,49,31,41,23,1,2,0,29.16,29.84,5.9,16,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,31,0,15,1,82,15,1
944,2,"2012-05-24",90,67,44,52,32,1,15,0,29.04,29.68,15.1,18,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,0,15,1,90,15,1
945,2,"2012-05-25",80,67,39,49,28,1,10,0,29.36,29.96,4.3,5,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,39,0,15,1,80,15,1
946,2,"2012-05-26",82,63,38,54,31,1,9,0,29.41,30.05,10.4,7,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,38,0,15,1,82,15,1
947,2,"2012-05-27",97,73,50,58,37,1,21,0,29.23,29.88,9.4,18,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,50,0,14,1,97,14,1
948,2,"2012-05-28",94,74,49,60,37,1,20,0.02,29.1,29.74,14.2,22,14.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94,49,0.02,15,1,94,15,1
949,2,"2012-05-29",85,64,40,45,28,1,11,0,29.16,29.79,10.2,28,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,40,0,15,1,85,15,1
950,2,"2012-05-30",69,53,26,46,22,25,1,0,29.28,29.9,5.9,36,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,26,0,14,1,69,14,1
951,2,"2012-05-31",55,49,17,45,17,6,1,0.97,29.25,29.94,12.4,3,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,55,17,0.97,15,1,55,15,1
952,2,"2012-06-01",64,49,22,44,18,29,1,0.03,29.12,29.79,9,36,10.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,64,22,0.03,15,1,64,15,1
953,2,"2012-06-02",74,49,27,47,24,24,1,0,29.1,29.75,11.7,25,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,27,0,14,1,74,14,1
954,2,"2012-06-03",80,56,33,48,27,1,4,0,29.16,29.8,8.6,27,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,33,0,13,1,80,13,1
955,2,"2012-06-04",74,59,32,47,25,1,3,0,29.24,29.87,7.9,2,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,32,0,13,1,74,13,1
956,2,"2012-06-05",69,57,28,49,25,13,1,0,29.35,29.99,9.6,3,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,28,0,13,1,69,13,1
957,2,"2012-06-06",74,56,30,47,25,1,1,0,29.41,30.06,5.7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,30,0,12,1,74,12,1
958,2,"2012-06-07",78,54,31,45,25,1,2,0,29.43,30.09,3.3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,31,0,11,1,78,11,1
959,2,"2012-06-08",87,59,38,48,29,1,9,0,29.33,29.99,6.6,23,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,38,0,11,1,87,11,1
960,2,"2012-06-09",89,66,43,50,31,1,14,0,29.24,29.89,9.4,22,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,43,0,11,1,89,11,1
961,2,"2012-06-10",92,71,47,55,34,1,18,0,29.26,29.89,10.4,18,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,47,0,10,1,92,10,1
962,2,"2012-06-11",90,72,46,63,38,1,17,0,29.18,29.81,9.4,22,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,46,0,10,1,90,10,1
963,2,"2012-06-12",77,62,35,47,26,1,6,0,29.39,30.01,6,34,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,35,0,10,1,77,10,1
964,2,"2012-06-13",71,57,29,45,24,2,1,0,29.49,30.14,8.3,8,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,29,0,9,1,71,9,1
965,2,"2012-06-14",86,60,38,48,28,1,9,0,29.41,30.07,7.3,12,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,38,0,9,1,86,9,1
966,2,"2012-06-15",93,67,45,48,30,1,16,0,29.39,30.03,7.4,15,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,45,0,8,1,93,8,1
967,2,"2012-06-16",94,69,47,60,37,1,18,0.38,29.29,29.94,11.9,19,12.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,94,47,0.38,9,1,94,9,1
968,2,"2012-06-17",85,68,42,59,35,1,13,0.15,29.19,29.84,5.3,23,7.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,85,42,0.15,9,1,85,9,1
969,2,"2012-06-18",92,72,47,65,40,1,18,0,29.1,29.72,16.9,21,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,47,0,9,1,92,9,1
970,2,"2012-06-19",94,75,50,65,40,1,21,0,29.28,29.88,13.6,20,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,50,0,9,1,94,9,1
971,2,"2012-06-20",93,76,50,62,39,1,21,0,29.29,29.92,14.8,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,50,0,9,1,93,9,1
972,2,"2012-06-21",83,70,42,60,36,1,13,0.03,29.26,29.89,7.2,26,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,42,0.03,8,1,83,8,1
973,2,"2012-06-22",83,63,38,52,31,1,9,0,29.32,29.95,1.7,5,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,38,0,8,1,83,8,1
974,2,"2012-06-23",86,63,40,55,32,1,11,0,29.34,29.98,3,8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,40,0,8,1,86,8,1
975,2,"2012-06-24",92,70,46,58,35,1,17,0,29.29,29.93,1.7,3,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,46,0,8,1,92,8,1
976,2,"2012-06-25",74,63,34,48,27,1,5,0,29.4,30.04,15.4,3,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,34,0,8,1,74,8,1
977,2,"2012-06-26",81,63,37,51,29,1,8,0,29.33,29.99,5.6,9,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,37,0,7,1,81,7,1
978,2,"2012-06-27",90,64,42,51,32,1,13,0,29.21,29.86,11.3,20,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,42,0,7,1,90,7,1
979,2,"2012-06-28",101,77,54,68,43,1,25,0.16,29.14,29.76,8.4,25,11.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,101,54,0.16,7,1,101,7,1
980,2,"2012-06-29",88,70,44,62,38,1,15,0.28,29.21,29.81,1.8,35,8.3,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,88,44,0.28,7,1,88,7,1
981,2,"2012-06-30",89,70,45,68,41,1,16,0,29.17,29.8,6.9,23,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,45,0,7,1,89,7,1
982,2,"2012-07-01",90,66,43,68,41,1,14,0.56,29.29,29.91,2.8,22,5.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,90,43,0.56,8,1,90,8,1
983,2,"2012-07-02",97,74,51,69,43,1,22,0,29.28,29.91,5.8,23,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,51,0,8,1,97,8,1
984,2,"2012-07-03",95,77,51,67,42,1,22,0,29.2,29.83,9.7,23,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,51,0,8,1,95,8,1
985,2,"2012-07-04",101,80,56,68,44,1,27,0,29.21,29.83,8.2,25,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,56,0,7,1,101,7,1
986,2,"2012-07-05",102,79,56,68,44,1,27,0,29.25,29.86,4.1,26,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,102,56,0,8,1,102,8,1
987,2,"2012-07-06",104,83,59,71,46,1,30,0,29.27,29.89,4.9,28,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,59,0,8,1,104,8,1
988,2,"2012-07-07",98,74,51,68,42,1,22,0,29.32,29.93,7.6,1,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,51,0,8,1,98,8,1
989,2,"2012-07-08",85,74,45,56,34,1,16,0,29.39,30.01,12.7,3,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,45,0,8,1,85,8,1
990,2,"2012-07-09",88,68,43,59,35,1,14,0,29.38,30.01,4.9,6,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,43,0,8,1,88,8,1
991,2,"2012-07-10",82,71,42,56,33,1,13,0,29.44,30.07,10.8,4,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,42,0,8,1,82,8,1
992,2,"2012-07-11",86,69,43,57,34,1,14,0,29.44,30.08,7.3,8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,43,0,8,1,86,8,1
993,2,"2012-07-12",90,71,46,53,33,1,17,0,29.41,30.04,8.1,11,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,46,0,7,1,90,7,1
994,2,"2012-07-13",93,73,48,63,38,1,19,0,29.37,30.01,3.2,13,6.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93,48,0,7,1,93,7,1
995,2,"2012-07-14",89,71,45,66,39,1,16,0,29.36,30,1.1,22,4.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,89,45,0,7,1,89,7,1
996,2,"2012-07-15",95,70,48,66,41,1,19,0,29.35,29.99,2.1,21,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,48,0,6,1,95,6,1
997,2,"2012-07-16",98,77,53,65,42,1,24,0,29.25,29.89,8.6,23,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,53,0,5,1,98,5,1
998,2,"2012-07-17",99,80,55,66,43,1,26,0,29.18,29.8,8.9,25,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,55,0,5,1,99,5,1
999,2,"2012-07-18",91,71,46,71,43,1,17,0.55,29.24,29.86,5.3,2,9.2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,91,46,0.55,5,1,91,5,1
1000,2,"2012-07-19",85,70,43,70,41,1,14,0.89,29.24,29.87,4,5,9.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,85,43,0.89,6,1,85,6,1
1001,2,"2012-07-20",82,69,41,61,35,1,12,0,29.39,30.02,10.4,4,11.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,41,0,6,1,82,6,1
1002,2,"2012-07-21",89,69,44,63,38,1,15,0,29.39,30.03,3.4,26,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,44,0,6,1,89,6,1
1003,2,"2012-07-22",90,75,48,65,40,1,19,0.01,29.38,30.02,5.9,20,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,48,0.01,6,1,90,6,1
1004,2,"2012-07-23",98,81,55,67,43,1,26,0.01,29.26,29.89,10,24,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,55,0.01,6,1,98,6,1
1005,2,"2012-07-24",88,71,45,66,40,1,16,0.37,29.31,29.92,5.6,4,7.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,88,45,0.37,7,1,88,7,1
1006,2,"2012-07-25",101,74,53,67,42,1,24,0,29.05,29.71,9.3,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,53,0,7,1,101,7,1
1007,2,"2012-07-26",89,72,46,69,42,1,17,0.07,29.06,29.68,6,24,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,46,0.07,7,1,89,7,1
1008,2,"2012-07-27",87,70,44,64,38,1,15,0.01,29.22,29.82,4.7,31,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,44,0.01,7,1,87,7,1
1009,2,"2012-07-28",83,71,42,60,35,1,13,0,29.43,30.05,7.1,5,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,42,0,7,1,83,7,1
1010,2,"2012-07-29",88,68,43,58,35,1,14,0,29.36,30.01,4.6,14,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,43,0,7,1,88,7,1
1011,2,"2012-07-30",93,74,49,61,38,1,20,0,29.24,29.89,6.3,20,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,49,0,7,1,93,7,1
1012,2,"2012-07-31",86,71,44,65,39,1,15,0.17,29.26,29.89,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86,44,0.17,6,1,86,6,1
1013,2,"2012-08-01",89,71,45,63,38,1,16,0,29.24,29.89,3.6,12,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,45,0,5,1,89,5,1
1014,2,"2012-08-02",93,71,47,61,38,1,18,0,29.19,29.83,3.3,14,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,47,0,5,1,93,5,1
1015,2,"2012-08-03",94,74,49,65,41,1,20,0,29.21,29.84,4.7,10,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,5,1,94,5,1
1016,2,"2012-08-04",95,72,49,68,41,1,20,1.02,29.21,29.83,4.8,19,6.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,95,49,1.02,5,1,95,5,1
1017,2,"2012-08-05",85,70,43,59,35,1,14,0,29.41,30.02,5.8,30,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,43,0,5,1,85,5,1
1018,2,"2012-08-06",86,67,42,56,33,1,13,0,29.41,30.05,3.1,23,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,42,0,5,1,86,5,1
1019,2,"2012-08-07",94,67,46,59,36,1,17,0,29.27,29.92,6,25,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,46,0,5,1,94,5,1
1020,2,"2012-08-08",84,75,45,62,37,1,16,0.01,29.29,29.93,8.1,6,8.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84,45,0.01,6,1,84,6,1
1021,2,"2012-08-09",77,66,37,62,35,1,8,0,29.21,29.85,7,4,9.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,77,37,0,7,1,77,7,1
