,Date,Longitude,Latitude,Month,Season_code_1,Season_code_2,Season_code_3,CULEX_ERRATICUS,CULEX_PIPIENS,CULEX_PIPIENS_RESTUANS,CULEX_RESTUANS,CULEX_SALINARIUS,CULEX_TARSALIS,CULEX_TERRITANS,ParasiticIn,Influenza,WnvPresentB,Tmax2,Tmin2,Tavg2,WetBulb2,Heat2,PrecipTotal2,StnPressure2,ResultDir2,AvgSpeed2,DZ2,FG2,HZ2,RA2,RA45_2,BR2,TS2,TSRA2,VCTS2,Tmax,Tmin,Tavg,Depart,DewPoint,Heat,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,ResultDir,AvgSpeed,BR,DZ,FG,HZ,RA,RA45,TS,TSRA,VCTS,pre45_1_2,pre45_1,pre45_05,TrapClusterNum,dataset
425,2007-08-01,-87.747113,41.991429,8,0,1,0,0,10,11,4,0,0,0,0.29,0.67,0,91,69,45,39,1,0.0,29.34,13,3.7,0,0,0,0,13.0,0,0,0,0,92,69,46,26,62,1,17,445,1911,0.0,3.5,9,4.1,0,0,0,1,0,12.0,0,0,0,0,1,1,10,train
3975,2013-07-25,-87.60088,41.773215,7,0,1,0,0,0,0,2,0,0,0,0.26,0.58,0,81,58,35,29,1,0.0,29.39,23,3.9,0,0,0,0,13.0,0,0,0,0,81,57,34,13,54,1,5,438,1918,0.0,4.1,23,5.1,0,0,0,0,0,9.0,0,0,0,0,1,1,7,train
3320,2011-09-16,-87.707973,41.682587,9,0,0,1,0,0,0,1,0,0,0,0.25,0.57,0,59,48,19,16,4,0.0,29.65,13,3.7,0,0,0,0,13.0,0,0,0,0,58,46,17,4,40,6,1,532,1760,0.0,1.4,8,3.3,0,0,0,0,0,13.0,0,0,0,0,1,1,4,train
1451,2007-10-09,-87.582699,41.729669,10,0,0,1,0,3,1,0,0,0,0,0.27,0.77,0,77,50,29,22,2,0.0,29.27,28,13.3,0,0,0,0,7.0,0,0,0,0,76,49,28,26,44,13,1,557,1720,0.0,11.5,28,12.8,0,0,0,0,0,8.0,0,0,0,0,0,0,7,train
263,2007-07-18,-87.81150600000001,42.011601,7,0,1,0,0,0,34,7,0,0,0,0.29,0.67,0,85,69,42,40,1,0.92,29.18,24,10.6,0,0,1,1,15.0,1,1,1,1,85,69,42,21,68,1,13,432,1924,1.55,9.1,24,10.1,1,0,0,0,1,14.0,0,1,1,0,1,1,2,train
1007,2007-09-04,-87.69845699999999,41.94983,9,0,0,1,0,0,1,0,0,0,0,0.29,0.67,0,90,67,44,36,1,0.0,29.34,24,5.0,0,0,0,0,12.0,0,0,0,0,89,63,41,26,60,1,12,520,1822,0.0,2.8,22,4.3,0,0,0,0,0,17.0,0,0,0,1,1,1,9,train
1959,2009-07-24,-87.66634300000001,41.822536,7,0,1,0,0,0,21,0,0,0,0,0.26,0.6,0,83,62,38,34,1,0.19,29.14,23,9.6,0,0,0,1,14.0,0,0,1,0,83,61,37,10,59,1,8,437,1919,0.14,8.9,23,9.8,0,0,0,0,1,16.0,0,1,0,1,1,1,1,train
583,2007-08-07,-87.68826700000001,41.903002,8,0,1,0,0,6,19,1,0,0,0,0.29,0.67,1,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10.0,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9.0,1,0,0,0,1,11.0,0,0,0,0,1,1,9,train
4215,2013-08-22,-87.752411,41.778296999999995,8,0,1,0,0,0,2,0,0,0,0,0.26,0.58,0,78,67,38,37,1,0.36,29.42,24,7.0,0,0,0,1,11.0,0,0,0,0,78,68,38,20,67,1,9,506,1843,0.23,1.5,23,7.0,0,0,0,0,1,12.0,0,0,0,0,0,1,8,train
3640,2013-06-27,-87.800515,41.916265,6,0,1,0,0,0,80,6,0,0,0,0.24,0.72,0,91,66,44,38,1,0.59,29.08,29,6.8,0,0,1,0,19.0,1,0,0,0,90,64,42,24,67,1,13,418,1931,0.92,7.2,29,7.2,1,0,0,0,0,20.0,0,0,0,1,1,1,6,train
3632,2013-06-21,-87.546587,41.740641,6,0,1,0,0,0,6,1,0,0,0,0.24,0.72,0,85,70,43,36,1,0.11,29.39,19,9.6,0,0,0,0,18.0,0,0,1,0,82,68,40,23,65,1,11,416,1930,0.79,7.4,19,9.5,1,0,0,0,1,19.0,0,0,0,1,1,1,7,train
315,2007-07-18,-87.599862,41.673408,7,0,1,0,0,0,50,0,0,0,0,0.29,0.67,0,85,69,42,40,1,0.92,29.18,24,10.6,0,0,1,1,15.0,1,1,1,1,85,69,42,21,68,1,13,432,1924,1.55,9.1,24,10.1,1,0,0,0,1,14.0,0,1,1,0,1,1,5,train
2472,2011-06-10,-87.763416,41.801497999999995,6,0,1,0,0,0,4,11,0,0,1,0.23,0.76,0,71,51,26,27,25,0.44,29.26,1,7.5,0,0,1,0,14.4391074161794,1,1,1,0,69,51,25,15,56,26,1,416,1926,0.52,6.4,3,8.0,1,0,0,1,1,14.3362535630461,0,0,0,1,1,1,8,train
1443,2007-10-04,-87.586427,41.778748,10,0,0,1,0,1,0,0,0,0,0,0.27,0.77,0,83,56,35,31,1,0.0,29.39,17,5.9,0,0,0,0,9.0,0,0,0,0,82,51,32,28,56,1,3,552,1729,0.0,3.9,17,4.6,0,0,0,1,0,12.0,0,0,0,1,1,1,7,train
1571,2009-06-05,-87.703047,41.77166,6,0,1,0,0,0,15,2,0,0,0,0.28,0.85,0,80,47,29,23,2,0.0,29.23,25,7.2,0,0,0,0,12.0216409366304,0,0,0,0,79,44,27,11,44,24,1,417,1923,0.0,5.8,26,6.7,0,0,0,0,0,13.115529037562899,0,0,0,1,1,1,8,train
4553,2013-09-26,-87.890615,41.974689,9,0,0,1,0,37,43,0,0,0,0,0.26,0.58,1,75,55,30,27,1,0.0,29.4,9,4.6,0,0,0,0,6.0,0,0,0,0,75,50,28,21,52,13,1,543,1742,0.0,3.8,8,4.2,1,0,0,0,0,5.0,0,0,0,0,0,1,3,train
1208,2007-09-19,-87.778927,41.776156,9,0,0,1,0,5,15,0,0,0,1,0.29,0.67,0,84,68,41,34,1,0.0,29.47,25,9.0,0,0,0,0,11.0,0,0,0,0,84,65,40,30,59,1,11,536,1755,0.0,5.0,26,9.7,0,0,0,0,0,17.0,0,0,0,1,1,1,8,train
594,2007-08-07,-87.674677,41.966986999999996,8,0,1,0,0,5,3,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10.0,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9.0,1,0,0,0,1,11.0,0,0,0,0,1,1,9,train
3335,2011-09-16,-87.655232,41.896282,9,0,0,1,0,0,10,3,0,0,0,0.25,0.57,0,59,48,19,16,4,0.0,29.65,13,3.7,0,0,0,0,13.0,0,0,0,0,58,46,17,4,40,6,1,532,1760,0.0,1.4,8,3.3,0,0,0,0,0,13.0,0,0,0,0,1,1,1,train
537,2007-08-07,-87.832763,41.944869,8,0,1,0,0,43,28,1,0,0,0,0.29,0.67,1,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10.0,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9.0,1,0,0,0,1,11.0,0,0,0,0,1,1,2,train
427,2007-08-01,-87.740029,41.772846,8,0,1,0,0,1,6,1,0,0,1,0.29,0.67,0,91,69,45,39,1,0.0,29.34,13,3.7,0,0,0,0,13.0,0,0,0,0,92,69,46,26,62,1,17,445,1911,0.0,3.5,9,4.1,0,0,0,1,0,12.0,0,0,0,0,1,1,8,train
1150,2007-09-12,-87.53869300000001,41.659112,9,0,0,1,0,1,0,0,1,0,0,0.29,0.67,0,66,46,21,19,30,0.0,29.46,5,6.0,0,0,0,0,13.0,0,0,0,0,67,46,22,16,42,29,1,528,1809,0.0,1.8,3,5.6,0,0,0,0,0,19.0,0,0,0,1,1,1,5,train
4399,2013-09-06,-87.627096,41.776428,9,0,0,1,0,37,0,0,0,0,0,0.26,0.58,1,85,62,39,32,1,0.0,29.44,17,6.0,0,0,0,0,11.0,0,0,0,0,86,57,37,23,58,1,8,522,1819,0.0,4.7,20,6.0,0,0,0,0,0,11.0,0,0,0,0,0,1,7,train
744,2007-08-16,-87.585413,41.726465000000005,8,0,1,0,0,1000,0,0,0,0,0,0.29,0.67,1,77,67,37,37,1,0.0,29.33,1,5.7,0,0,0,0,12.0,1,0,0,0,77,65,36,1,64,1,7,500,1852,0.0,3.6,1,5.7,1,0,0,0,0,15.0,0,0,0,0,1,1,7,train
3801,2013-07-12,-87.70373599999999,41.704336,7,0,1,0,0,0,7,0,0,0,0,0.26,0.58,0,82,60,36,31,1,0.0,29.44,8,5.4,0,0,0,0,19.0,0,0,0,0,83,58,36,10,53,1,7,427,1928,0.0,4.0,8,4.8,0,0,0,0,0,16.0,0,0,0,0,1,1,4,train
1774,2009-07-06,-87.716788,41.899229999999996,7,0,1,0,0,0,4,0,0,0,0,0.26,0.6,0,85,63,39,32,1,0.0,29.2,30,5.5,0,0,0,0,16.0,0,0,0,0,86,60,38,19,54,1,9,423,1930,0.0,7.5,31,7.8,0,0,0,0,0,17.0,0,0,0,1,1,1,6,train
4120,2013-08-08,-87.590773,41.754292,8,0,1,0,0,0,45,4,0,0,0,0.26,0.58,0,79,69,39,31,1,0.0,29.33,5,10.8,0,0,0,0,15.0,0,0,0,0,78,65,37,1,56,1,8,452,1903,0.0,8.6,5,9.3,0,0,0,0,0,11.0,0,0,0,0,1,1,7,train
3189,2011-09-01,-87.716788,41.899229999999996,9,0,0,1,0,0,10,2,0,0,0,0.25,0.57,0,94,74,49,44,1,0.0,29.26,21,6.3,0,0,0,0,11.0,0,0,0,0,93,71,47,32,71,1,18,517,1827,0.0,5.2,21,5.9,0,0,0,0,0,12.0,0,0,0,0,1,1,6,train
1566,2009-06-05,-87.716788,41.899229999999996,6,0,1,0,0,0,3,1,0,0,0,0.28,0.85,0,80,47,29,23,2,0.0,29.23,25,7.2,0,0,0,0,12.0216409366304,0,0,0,0,79,44,27,11,44,24,1,417,1923,0.0,5.8,26,6.7,0,0,0,0,0,13.115529037562899,0,0,0,1,1,1,6,train
3356,2011-09-23,-87.890615,41.974689,9,0,0,1,0,0,96,26,0,0,0,0.25,0.57,0,62,48,20,20,3,0.02,29.38,36,6.4,0,0,0,1,13.0,0,0,0,0,62,48,20,14,44,3,1,540,1748,0.0,5.9,36,7.0,0,0,0,0,0,13.0,0,0,0,0,1,1,3,train
4241,2013-08-22,-87.66805500000001,41.912563,8,0,1,0,0,0,3,0,0,0,0,0.26,0.58,1,78,67,38,37,1,0.36,29.42,24,7.0,0,0,0,1,11.0,0,0,0,0,78,68,38,20,67,1,9,506,1843,0.23,1.5,23,7.0,0,0,0,0,1,12.0,0,0,0,0,0,1,9,train
622,2007-08-07,-87.562889,41.766202,8,0,1,0,0,2,2,1,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10.0,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9.0,1,0,0,0,1,11.0,0,0,0,0,1,1,7,train
2146,2009-08-25,-87.832763,41.944869,8,0,1,0,0,1,76,17,0,0,0,0.26,0.6,1,82,61,37,34,1,0.0,29.39,21,8.6,0,0,0,0,11.0,0,0,0,0,83,59,36,19,61,1,7,510,1839,0.0,9.1,21,9.2,0,0,0,0,0,12.0,0,0,0,0,0,1,2,train
4070,2013-08-08,-87.757639,41.964242,8,0,1,0,0,0,28,0,0,0,0,0.26,0.58,1,79,69,39,31,1,0.0,29.33,5,10.8,0,0,0,0,15.0,0,0,0,0,78,65,37,1,56,1,8,452,1903,0.0,8.6,5,9.3,0,0,0,0,0,11.0,0,0,0,0,1,1,10,train
601,2007-08-07,-87.655232,41.896282,8,0,1,0,0,2,5,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10.0,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9.0,1,0,0,0,1,11.0,0,0,0,0,1,1,1,train
535,2007-08-02,-87.531635,41.686398,8,0,1,0,0,0,153,1,0,0,54,0.29,0.67,0,91,73,47,41,1,0.0,29.31,23,7.2,0,0,0,0,12.0,0,0,0,0,91,70,46,26,66,1,17,446,1910,0.0,5.5,26,5.9,0,0,0,1,0,11.0,0,0,0,0,1,1,5,train
4270,2013-08-22,-87.535198,41.680946,8,0,1,0,0,9,10,0,0,0,0,0.26,0.58,0,78,67,38,37,1,0.36,29.42,24,7.0,0,0,0,1,11.0,0,0,0,0,78,68,38,20,67,1,9,506,1843,0.23,1.5,23,7.0,0,0,0,0,1,12.0,0,0,0,0,0,1,5,train
776,2007-08-21,-87.752411,41.778296999999995,8,0,1,0,0,67,104,1,0,0,0,0.29,0.67,1,85,69,42,41,1,0.01,29.26,17,6.0,0,0,0,0,13.0,1,0,0,0,87,69,43,25,70,1,14,505,1845,0.0,3.8,18,6.0,1,0,0,1,0,17.0,0,0,0,1,1,1,8,train
1273,2007-09-24,-87.777189,41.960615999999995,9,0,0,1,0,0,2,0,0,0,0,0.29,0.67,0,91,71,46,38,1,0.0,29.34,19,10.5,0,0,0,0,10.0,0,0,0,0,90,68,44,36,63,1,15,541,1746,0.0,11.4,19,11.9,0,0,0,0,0,13.0,0,0,0,1,1,1,10,train
721,2007-08-15,-87.632085,41.921965,8,0,1,0,0,2,5,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12.0,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15.0,0,1,0,0,1,1,9,train
2566,2011-06-24,-87.736812,41.798697,6,0,1,0,0,0,16,23,0,0,0,0.23,0.76,0,68,60,29,28,2,0.0,29.13,29,8.7,0,0,0,0,16.0,0,0,0,0,68,60,29,15,56,2,1,417,1931,0.0,9.4,29,9.6,0,0,0,0,0,20.0,0,0,0,1,1,1,8,train
4173,2013-08-15,-87.666014,41.720848,8,0,1,0,0,8,0,0,0,0,0,0.26,0.58,1,74,57,31,27,1,0.0,29.47,22,5.0,0,0,0,0,12.0,0,0,0,0,75,55,30,15,53,1,1,459,1854,0.0,4.2,24,4.9,0,0,0,0,0,11.0,0,0,0,0,0,1,4,train
738,2007-08-15,-87.582699,41.729669,8,0,1,0,0,9,4,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12.0,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15.0,0,1,0,0,1,1,7,train
223,2007-07-11,-87.69629300000001,41.869107,7,0,1,0,0,0,5,4,0,0,0,0.29,0.67,0,77,63,35,28,1,0.0,29.28,30,11.2,0,0,0,0,15.0,0,0,0,0,77,62,35,11,51,1,6,426,1928,0.0,8.8,30,10.9,0,0,0,0,0,15.0,0,0,0,0,0,1,1,train
1604,2009-06-12,-87.747113,41.991429,6,0,1,0,0,4,21,12,0,0,0,0.28,0.85,0,72,50,26,24,25,0.0,29.3,6,6.7,0,0,0,0,11.1275750174246,0,0,0,0,74,49,27,14,49,24,1,416,1927,0.0,4.4,7,5.8,0,0,0,0,1,15.2951659155589,0,0,0,1,1,1,10,train
582,2007-08-07,-87.689778,41.986921,8,0,1,0,0,2,4,0,0,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10.0,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9.0,1,0,0,0,1,11.0,0,0,0,0,1,1,9,train
34,2007-06-05,-87.707973,41.682587,6,0,1,0,0,0,3,8,0,0,0,0.26,0.8,0,63,51,22,21,29,0.27,29.16,3,8.1,0,0,0,1,19.6483478067053,1,0,0,0,64,47,21,17,48,30,1,417,1923,0.42,5.2,5,7.6,1,0,0,0,1,16.3162312117209,0,0,0,1,1,1,4,train
2649,2011-06-30,-87.612922,41.754676,6,0,1,0,0,0,1,1,0,0,0,0.23,0.76,0,89,66,43,36,1,0.03,29.34,16,10.6,0,0,0,1,17.0,0,1,1,1,88,60,39,20,62,1,10,419,1931,0.0,8.2,17,9.4,0,0,0,0,0,18.0,0,0,0,1,1,1,7,train
1628,2009-06-12,-87.64997,41.723195000000004,6,0,1,0,0,0,0,19,0,0,0,0.28,0.85,0,72,50,26,24,25,0.0,29.3,6,6.7,0,0,0,0,11.1275750174246,0,0,0,0,74,49,27,14,49,24,1,416,1927,0.0,4.4,7,5.8,0,0,0,0,1,15.2951659155589,0,0,0,1,1,1,4,train
2763,2011-07-15,-87.66805500000001,41.912563,7,0,1,0,0,0,1,3,0,0,0,0.25,0.57,0,86,71,44,36,1,0.0,29.33,10,6.8,0,0,0,0,13.0,0,0,0,0,87,70,44,23,60,1,15,429,1926,0.0,5.4,9,6.7,0,0,0,0,0,13.0,0,0,0,1,0,1,9,train
3435,2011-09-30,-87.68826700000001,41.903002,9,0,0,1,0,0,1,0,0,0,0,0.25,0.57,0,58,47,18,16,5,0.17,29.37,34,16.3,0,0,0,1,18.0,0,0,0,0,57,45,16,16,41,7,1,547,1735,0.09,14.6,34,15.0,0,0,0,0,1,18.0,0,0,0,0,1,1,9,train
2826,2011-07-25,-87.696269,41.868142,7,0,1,0,0,1,22,6,0,0,0,0.25,0.57,0,90,73,47,40,1,0.01,29.25,35,6.1,0,0,0,0,12.0,0,0,0,0,88,73,46,25,66,1,17,438,1918,0.0,3.4,32,6.5,0,0,0,0,0,14.0,0,0,0,1,1,1,1,train
728,2007-08-15,-87.61156,41.891126,8,0,1,0,0,0,9,1,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12.0,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15.0,0,1,0,0,1,1,1,train
2889,2011-07-29,-87.700117,41.932094,7,0,1,0,0,2,4,1,0,0,0,0.25,0.57,0,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12.0,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14.0,0,0,0,1,1,1,9,train
613,2007-08-07,-87.61425799999999,41.725516999999996,8,0,1,0,0,7,8,0,0,0,0,0.29,0.67,1,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10.0,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9.0,1,0,0,0,1,11.0,0,0,0,0,1,1,7,train
590,2007-08-07,-87.677512,41.731922,8,0,1,0,0,31,2,9,1,0,0,0.29,0.67,0,92,73,48,45,1,0.06,29.11,24,8.8,0,0,0,0,10.0,0,0,0,1,91,72,47,27,73,1,18,451,1904,1.31,6.2,25,9.0,1,0,0,0,1,11.0,0,0,0,0,1,1,4,train
688,2007-08-15,-87.696269,41.868142,8,0,1,0,0,8,7,0,0,0,0,0.29,0.67,0,81,72,42,40,1,0.83,29.23,6,7.1,0,0,0,1,12.0,1,1,1,0,80,71,41,22,67,1,12,459,1854,0.23,3.4,7,5.8,1,0,0,0,1,15.0,0,1,0,0,1,1,1,train
1993,2009-07-31,-87.778927,41.776156,7,0,1,0,0,0,1,1,0,0,0,0.26,0.6,0,82,62,37,31,1,0.0,29.29,27,6.7,0,0,0,0,11.0,0,0,0,0,81,58,35,12,54,1,6,444,1913,0.0,6.2,26,7.3,0,0,0,0,0,14.0,0,0,0,1,1,1,8,train
4186,2013-08-15,-87.612922,41.754676,8,0,1,0,0,23,13,11,0,0,0,0.26,0.58,0,74,57,31,27,1,0.0,29.47,22,5.0,0,0,0,0,12.0,0,0,0,0,75,55,30,15,53,1,1,459,1854,0.0,4.2,24,4.9,0,0,0,0,0,11.0,0,0,0,0,0,1,7,train
3794,2013-07-12,-87.726549,41.82561,7,0,1,0,0,0,1,12,0,0,0,0.26,0.58,0,82,60,36,31,1,0.0,29.44,8,5.4,0,0,0,0,19.0,0,0,0,0,83,58,36,10,53,1,7,427,1928,0.0,4.0,8,4.8,0,0,0,0,0,16.0,0,0,0,0,1,1,8,train
193,2007-07-11,-87.797127,41.990284,7,0,1,0,0,0,1,2,0,0,0,0.29,0.67,0,77,63,35,28,1,0.0,29.28,30,11.2,0,0,0,0,15.0,0,0,0,0,77,62,35,11,51,1,6,426,1928,0.0,8.8,30,10.9,0,0,0,0,0,15.0,0,0,0,0,0,1,2,train
4562,2013-09-26,-87.77792099999999,42.008314,9,0,0,1,0,0,10,0,0,0,0,0.26,0.58,0,75,55,30,27,1,0.0,29.4,9,4.6,0,0,0,0,6.0,0,0,0,0,75,50,28,21,52,13,1,543,1742,0.0,3.8,8,4.2,1,0,0,0,0,5.0,0,0,0,0,0,1,2,train
3482,2013-06-07,-87.678649,41.768388,6,0,1,0,0,0,2,0,0,0,0,0.24,0.72,0,68,54,26,21,25,0.0,29.26,2,9.2,0,0,0,0,14.0534669233637,0,0,0,0,68,52,25,14,45,26,1,417,1924,0.0,9.5,3,9.9,0,0,0,0,0,13.4272499331465,0,0,0,1,1,1,4,train
1185,2007-09-18,-87.705085,41.883284,9,0,0,1,0,1,19,0,0,0,0,0.29,0.67,0,89,66,43,34,1,0.0,29.41,19,12.8,0,0,0,0,12.0,0,0,0,0,88,63,41,30,58,1,12,535,1756,0.0,12.9,19,13.1,0,0,0,0,0,18.0,0,0,0,1,1,1,1,train
1097,2007-09-12,-87.726549,41.82561,9,0,0,1,0,6,0,0,0,0,0,0.29,0.67,0,66,46,21,19,30,0.0,29.46,5,6.0,0,0,0,0,13.0,0,0,0,0,67,46,22,16,42,29,1,528,1809,0.0,1.8,3,5.6,0,0,0,0,0,19.0,0,0,0,1,1,1,8,train
1891,2009-07-17,-87.716788,41.899229999999996,7,0,1,0,0,0,6,1,0,0,0,0.26,0.6,0,70,58,29,26,2,0.0,29.21,29,10.4,0,0,0,1,16.0,0,0,0,0,70,57,29,2,51,2,1,431,1925,0.0,10.6,30,10.8,0,0,0,0,0,15.0,0,0,0,1,1,1,6,train
1977,2009-07-27,-87.649642,41.732984,7,0,1,0,0,1,5,4,0,0,0,0.26,0.6,0,84,66,40,36,1,0.03,29.21,23,9.6,0,0,0,1,13.0,0,0,0,0,84,64,39,18,61,1,10,440,1917,0.02,9.3,23,10.1,0,0,0,0,1,15.0,0,0,0,1,1,1,4,train
3378,2011-09-23,-87.72505699999999,41.951865999999995,9,0,0,1,0,0,3,1,0,0,0,0.25,0.57,0,62,48,20,20,3,0.02,29.38,36,6.4,0,0,0,1,13.0,0,0,0,0,62,48,20,14,44,3,1,540,1748,0.0,5.9,36,7.0,0,0,0,0,0,13.0,0,0,0,0,1,1,10,train
3534,2013-06-14,-87.716277,41.846075,6,0,1,0,0,0,0,1,0,0,0,0.24,0.72,0,76,57,32,26,1,0.0,29.4,5,7.8,0,0,0,0,17.0,0,0,0,0,78,56,32,1,51,1,3,416,1928,0.0,6.6,6,7.9,0,0,0,0,0,20.0,0,0,0,1,1,1,1,train
284,2007-07-18,-87.730698,41.948167,7,0,1,0,0,1,1,1,0,0,0,0.29,0.67,0,85,69,42,40,1,0.92,29.18,24,10.6,0,0,1,1,15.0,1,1,1,1,85,69,42,21,68,1,13,432,1924,1.55,9.1,24,10.1,1,0,0,0,1,14.0,0,1,1,0,1,1,10,train
2834,2011-07-25,-87.66634300000001,41.822536,7,0,1,0,0,0,3,2,0,0,0,0.25,0.57,0,90,73,47,40,1,0.01,29.25,35,6.1,0,0,0,0,12.0,0,0,0,0,88,73,46,25,66,1,17,438,1918,0.0,3.4,32,6.5,0,0,0,0,0,14.0,0,0,0,1,1,1,1,train
1155,2007-09-18,-87.832763,41.944869,9,0,0,1,0,1,0,0,0,0,1,0.29,0.67,0,89,66,43,34,1,0.0,29.41,19,12.8,0,0,0,0,12.0,0,0,0,0,88,63,41,30,58,1,12,535,1756,0.0,12.9,19,13.1,0,0,0,0,0,18.0,0,0,0,1,1,1,2,train
21,2007-06-05,-87.81150600000001,42.011601,6,0,1,0,0,0,0,1,0,0,0,0.26,0.8,0,63,51,22,21,29,0.27,29.16,3,8.1,0,0,0,1,19.6483478067053,1,0,0,0,64,47,21,17,48,30,1,417,1923,0.42,5.2,5,7.6,1,0,0,0,1,16.3162312117209,0,0,0,1,1,1,2,train
2585,2011-06-24,-87.66805500000001,41.912563,6,0,1,0,0,0,7,0,0,0,0,0.23,0.76,0,68,60,29,28,2,0.0,29.13,29,8.7,0,0,0,0,16.0,0,0,0,0,68,60,29,15,56,2,1,417,1931,0.0,9.4,29,9.6,0,0,0,0,0,20.0,0,0,0,1,1,1,9,train
506,2007-08-02,-87.677512,41.731922,8,0,1,0,0,8,20,18,3,0,0,0.29,0.67,1,91,73,47,41,1,0.0,29.31,23,7.2,0,0,0,0,12.0,0,0,0,0,91,70,46,26,66,1,17,446,1910,0.0,5.5,26,5.9,0,0,0,1,0,11.0,0,0,0,0,1,1,4,train
3425,2011-09-30,-87.757639,41.964242,9,0,0,1,0,0,2,0,0,0,0,0.25,0.57,0,58,47,18,16,5,0.17,29.37,34,16.3,0,0,0,1,18.0,0,0,0,0,57,45,16,16,41,7,1,547,1735,0.09,14.6,34,15.0,0,0,0,0,1,18.0,0,0,0,0,1,1,10,train
3043,2011-08-12,-87.535198,41.680946,8,0,1,0,0,0,0,0,0,0,3,0.25,0.57,0,82,65,39,33,1,0.0,29.28,19,8.4,0,0,0,0,9.0,0,0,0,0,81,60,36,10,59,1,7,456,1858,0.0,8.3,19,8.5,0,0,0,0,0,10.0,0,0,0,0,1,1,5,train
471,2007-08-01,-87.65535600000001,41.775051,8,0,1,0,0,0,8,0,0,0,0,0.29,0.67,0,91,69,45,39,1,0.0,29.34,13,3.7,0,0,0,0,13.0,0,0,0,0,92,69,46,26,62,1,17,445,1911,0.0,3.5,9,4.1,0,0,0,1,0,12.0,0,0,0,0,1,1,4,train
2155,2009-08-25,-87.736812,41.798697,8,0,1,0,0,0,1,0,0,0,0,0.26,0.6,0,82,61,37,34,1,0.0,29.39,21,8.6,0,0,0,0,11.0,0,0,0,0,83,59,36,19,61,1,7,510,1839,0.0,9.1,21,9.2,0,0,0,0,0,12.0,0,0,0,0,0,1,8,train
2859,2011-07-29,-87.930995,41.957799,7,0,1,0,0,42,33,10,0,0,0,0.25,0.57,1,86,74,45,41,1,0.36,29.34,4,5.6,0,0,0,0,12.0,1,0,1,0,86,71,44,23,67,1,15,442,1915,0.7,4.3,4,5.9,1,0,0,0,0,14.0,0,0,0,1,1,1,3,train
325,2007-07-19,-87.752411,41.778296999999995,7,0,1,0,0,0,8,0,0,0,0,0.29,0.67,0,82,63,38,35,1,0.01,29.26,36,14.4,0,0,1,0,14.0,1,0,0,0,83,63,38,1,63,1,9,433,1923,0.16,7.0,1,11.9,1,1,0,0,0,13.0,0,0,0,0,1,1,8,train
3020,2011-08-12,-87.655232,41.896282,8,0,1,0,0,0,2,0,0,0,0,0.25,0.57,0,82,65,39,33,1,0.0,29.28,19,8.4,0,0,0,0,9.0,0,0,0,0,81,60,36,10,59,1,7,456,1858,0.0,8.3,19,8.5,0,0,0,0,0,10.0,0,0,0,0,1,1,1,train
4172,2013-08-15,-87.666066,41.98728,8,0,1,0,0,13,0,7,0,0,0,0.26,0.58,0,74,57,31,27,1,0.0,29.47,22,5.0,0,0,0,0,12.0,0,0,0,0,75,55,30,15,53,1,1,459,1854,0.0,4.2,24,4.9,0,0,0,0,0,11.0,0,0,0,0,0,1,9,train
3704,2013-07-08,-87.832763,41.944869,7,0,1,0,0,0,1,1,0,0,0,0.26,0.58,0,87,71,44,41,1,0.84,29.31,22,10.5,0,0,0,1,21.0,1,0,0,0,86,70,43,23,71,1,14,424,1929,0.5,7.8,23,8.4,1,0,0,0,1,18.0,0,1,0,1,1,1,2,train
